#t, I, Q
0.000000, 0.000000, 10.000000
0.100000, -0.333333, 9.983333
0.200000, -0.665556, 9.933361
0.300000, -0.995558, 9.850250
0.400000, -1.322241, 9.734277
0.500000, -1.644513, 9.585829
0.600000, -1.961300, 9.405401
0.700000, -2.271544, 9.193596
0.800000, -2.574212, 8.951119
0.900000, -2.868292, 8.678779
1.000000, -3.152804, 8.377485
1.100000, -3.426799, 8.048242
1.200000, -3.689362, 7.692149
1.300000, -3.939618, 7.310392
1.400000, -4.176732, 6.904247
1.500000, -4.399912, 6.475066
1.600000, -4.608415, 6.024283
1.700000, -4.801543, 5.553401
1.800000, -4.978654, 5.063991
1.900000, -5.139156, 4.557686
2.000000, -5.282514, 4.036174
2.100000, -5.408249, 3.501196
2.200000, -5.515941, 2.954536
2.300000, -5.605233, 2.398017
2.400000, -5.675825, 1.833497
2.500000, -5.727481, 1.262859
2.600000, -5.760031, 0.688006
2.700000, -5.773364, 0.110856
2.800000, -5.767437, -0.466665
2.900000, -5.742269, -1.042631
3.000000, -5.697945, -1.615120
3.100000, -5.634611, -2.182223
3.200000, -5.552479, -2.742047
3.300000, -5.451823, -3.292725
3.400000, -5.332979, -3.832419
3.500000, -5.196344, -4.359330
3.600000, -5.042372, -4.871698
3.700000, -4.871578, -5.367816
3.800000, -4.684532, -5.846028
3.900000, -4.481857, -6.304737
4.000000, -4.264229, -6.742415
4.100000, -4.032375, -7.157601
4.200000, -3.787068, -7.548909
4.300000, -3.529125, -7.915034
4.400000, -3.259409, -8.254755
4.500000, -2.978818, -8.566938
4.600000, -2.688289, -8.850542
4.700000, -2.388790, -9.104620
4.800000, -2.081322, -9.328324
4.900000, -1.766909, -9.520909
5.000000, -1.446600, -9.681732
5.100000, -1.121465, -9.810256
5.200000, -0.792587, -9.906052
5.300000, -0.461065, -9.968800
5.400000, -0.128003, -9.998292
5.500000, 0.205487, -9.994429
5.600000, 0.538292, -9.957223
5.700000, 0.869302, -9.886798
5.800000, 1.197413, -9.783390
5.900000, 1.521531, -9.647343
6.000000, 1.840573, -9.479111
6.100000, 2.153476, -9.279255
6.200000, 2.459195, -9.048442
6.300000, 2.756711, -8.787442
6.400000, 3.045031, -8.497125
6.500000, 3.323194, -8.178460
6.600000, 3.590270, -7.832510
6.700000, 3.845370, -7.460428
6.800000, 4.087642, -7.063457
6.900000, 4.316278, -6.642921
7.000000, 4.530515, -6.200221
7.100000, 4.729638, -5.736836
7.200000, 4.912983, -5.254311
7.300000, 5.079939, -4.754255
7.400000, 5.229947, -4.238338
7.500000, 5.362509, -3.708279
7.600000, 5.477181, -3.165848
7.700000, 5.573580, -2.612853
7.800000, 5.651386, -2.051141
7.900000, 5.710338, -1.482583
8.000000, 5.750241, -0.909079
8.100000, 5.770959, -0.332539
8.200000, 5.772426, 0.245111
8.300000, 5.754635, 0.821945
8.400000, 5.717646, 1.396038
8.500000, 5.661582, 1.965476
8.600000, 5.586630, 2.528359
8.700000, 5.493040, 3.082808
8.800000, 5.381125, 3.626974
8.900000, 5.251257, 4.159041
9.000000, 5.103870, 4.677235
9.100000, 4.939456, 5.179827
9.200000, 4.758563, 5.665139
9.300000, 4.561794, 6.131554
9.400000, 4.349806, 6.577514
9.500000, 4.123305, 7.001532
