#語	出現回数	TF
年	38	0.0824295011
月	30	0.0650759219
日	28	0.0607375271
艦	19	0.0412147505
少佐	14	0.0303687636
駆逐	10	0.0216919740
編集	7	0.0151843818
日本	7	0.0151843818
海軍	6	0.0130151844
菊月	6	0.0130151844
作戦	5	0.0108459870
艦長	5	0.0108459870
三	4	0.0086767896
名	4	0.0086767896
睦月	4	0.0086767896
攻略	4	0.0086767896
型	4	0.0086767896
中佐	3	0.0065075922
部	3	0.0065075922
式	3	0.0065075922
トン	3	0.0065075922
歴	3	0.0065075922
史	3	0.0065075922
昭和	3	0.0065075922
号	3	0.0065075922
基	3	0.0065075922
巻	3	0.0065075922
一	2	0.0043383948
造船	2	0.0043383948
所属	2	0.0043383948
斎藤	2	0.0043383948
工作	2	0.0043383948
計画	2	0.0043383948
中	2	0.0043383948
建造	2	0.0043383948
除籍	2	0.0043383948
参考	2	0.0043383948
文献	2	0.0043383948
二	2	0.0043383948
光人	2	0.0043383948
装	2	0.0043383948
方面	2	0.0043383948
魚雷	2	0.0043383948
員	2	0.0043383948
森	2	0.0043383948
艤装	2	0.0043383948
ノット	2	0.0043383948
参加	2	0.0043383948
大正	2	0.0043383948
朗	2	0.0043383948
人事	2	0.0043383948
脚注	2	0.0043383948
軍艦	2	0.0043383948
社	2	0.0043383948
十	2	0.0043383948
手帳	2	0.0043383948
舞鶴	2	0.0043383948
竣工	2	0.0043383948
本式	2	0.0043383948
同上	2	0.0043383948
長	2	0.0043383948
門	2	0.0043383948
航空	2	0.0043383948
爆雷	2	0.0043383948
歴代	2	0.0043383948
投射	1	0.0021691974
七	1	0.0021691974
理	1	0.0021691974
機銃	1	0.0021691974
口径	1	0.0021691974
個	1	0.0021691974
時吉	1	0.0021691974
大前	1	0.0021691974
外山	1	0.0021691974
進出	1	0.0021691974
海岸	1	0.0021691974
砲	1	0.0021691974
移動	1	0.0021691974
刷	1	0.0021691974
燃料	1	0.0021691974
丸	1	0.0021691974
作成	1	0.0021691974
所	1	0.0021691974
時	1	0.0021691974
事典	1	0.0021691974
損傷	1	0.0021691974
書房	1	0.0021691974
速力	1	0.0021691974
進水	1	0.0021691974
フリー	1	0.0021691974
浜中	1	0.0021691974
機	1	0.0021691974
代目	1	0.0021691974
長月	1	0.0021691974
器	1	0.0021691974
表	1	0.0021691974
初代	1	0.0021691974
文月	1	0.0021691974
話	1	0.0021691974
米	1	0.0021691974
皐月	1	0.0021691974
大日本帝国	1	0.0021691974
馬力	1	0.0021691974
学会	1	0.0021691974
隊	1	0.0021691974
撮影	1	0.0021691974
弥生	1	0.0021691974
幸吉	1	0.0021691974
吃水	1	0.0021691974
緒戦	1	0.0021691974
府	1	0.0021691974
空母	1	0.0021691974
敏一	1	0.0021691974
重油	1	0.0021691974
佐藤	1	0.0021691974
水無月	1	0.0021691974
航続	1	0.0021691974
攻撃	1	0.0021691974
度	1	0.0021691974
支援	1	0.0021691974
写真	1	0.0021691974
艦艇	1	0.0021691974
出典	1	0.0021691974
距離	1	0.0021691974
ラバウル	1	0.0021691974
恒雄	1	0.0021691974
発射	1	0.0021691974
喪失	1	0.0021691974
軍	1	0.0021691974
操	1	0.0021691974
仏	1	0.0021691974
島崎	1	0.0021691974
山田	1	0.0021691974
勢	1	0.0021691974
佐世保	1	0.0021691974
清之	1	0.0021691974
ロ	1	0.0021691974
排水	1	0.0021691974
英	1	0.0021691974
歴史	1	0.0021691974
艦隊	1	0.0021691974
島	1	0.0021691974
経雄	1	0.0021691974
軸	1	0.0021691974
・	1	0.0021691974
全長	1	0.0021691974
神風	1	0.0021691974
俊美	1	0.0021691974
保存	1	0.0021691974
連装	1	0.0021691974
沈没	1	0.0021691974
夕	1	0.0021691974
アメリカ	1	0.0021691974
会	1	0.0021691974
百科	1	0.0021691974
松郎	1	0.0021691974
当初	1	0.0021691974
戦隊	1	0.0021691974
本	1	0.0021691974
機関	1	0.0021691974
戦争	1	0.0021691974
爆撃	1	0.0021691974
缶	1	0.0021691974
海里	1	0.0021691974
挺	1	0.0021691974
一等	1	0.0021691974
その後	1	0.0021691974
望月	1	0.0021691974
要人	1	0.0021691974
放棄	1	0.0021691974
従事	1	0.0021691974
太平洋戦争	1	0.0021691974
南	1	0.0021691974
字	1	0.0021691974
留	1	0.0021691974
小西	1	0.0021691974
起工	1	0.0021691974
乗員	1	0.0021691974
小林	1	0.0021691974
第一法規出版	1	0.0021691974
江口	1	0.0021691974
常備	1	0.0021691974
番	1	0.0021691974
八	1	0.0021691974
金田	1	0.0021691974
印	1	0.0021691974
卯月	1	0.0021691974
兵	1	0.0021691974
鉄夫	1	0.0021691974
兼	1	0.0021691974
鎮守	1	0.0021691974
検索	1	0.0021691974
グアム	1	0.0021691974
旧暦	1	0.0021691974
類別	1	0.0021691974
要目	1	0.0021691974
原	1	0.0021691974
管	1	0.0021691974
きく	1	0.0021691974
カテゴリ	1	0.0021691974
一覧	1	0.0021691974
利雄	1	0.0021691974
徹	1	0.0021691974
タービン	1	0.0021691974
作間	1	0.0021691974
表示	1	0.0021691974
雑誌	1	0.0021691974
進駐	1	0.0021691974
如月	1	0.0021691974
有馬	1	0.0021691974
量	1	0.0021691974
日月	1	0.0021691974
護衛	1	0.0021691974
基準	1	0.0021691974
船団	1	0.0021691974
擱座	1	0.0021691974
寛	1	0.0021691974
同年	1	0.0021691974
たち	1	0.0021691974
大破	1	0.0021691974
編	1	0.0021691974
開戦	1	0.0021691974
改名	1	0.0021691974
脩一	1	0.0021691974
目次	1	0.0021691974
