#語	出現回数	TF	IDF	TF-IDF	
影	11	0.026829268292682926	3.0	0.08048780487804878
赤	9	0.02195121951219512	2.3010299956639813	0.05051041453896544
映画	8	0.01951219512195122	1.9208187539523753	0.03747939032102196
製作	5	0.012195121951219513	2.5228787452803374	0.030766813966833385
裕之	4	0.00975609756097561	3.0	0.029268292682926828
光輝	4	0.00975609756097561	3.0	0.029268292682926828
横山	4	0.00975609756097561	3.0	0.029268292682926828
作品	7	0.01707317073170732	1.638272163982407	0.027970500360675242
東映	4	0.00975609756097561	2.6989700043360187	0.026331414676448964
中野	4	0.00975609756097561	2.3979400086720375	0.023394536669971096
アクション	3	0.007317073170731708	3.0	0.021951219512195124
原作	4	0.00975609756097561	2.221848749616356	0.02167657316698884
漫画	3	0.007317073170731708	2.221848749616356	0.016257429875241633
編集	6	0.014634146341463415	1.0177287669604316	0.014893591711616073
プロデューサー	2	0.004878048780487805	3.0	0.014634146341463414
直人	2	0.004878048780487805	3.0	0.014634146341463414
英夫	2	0.004878048780487805	3.0	0.014634146341463414
竹中	2	0.004878048780487805	3.0	0.014634146341463414
孝則	2	0.004878048780487805	3.0	0.014634146341463414
政信	2	0.004878048780487805	3.0	0.014634146341463414
蒼	2	0.004878048780487805	3.0	0.014634146341463414
高岡	2	0.004878048780487805	3.0	0.014634146341463414
布袋	2	0.004878048780487805	3.0	0.014634146341463414
奥菜	2	0.004878048780487805	3.0	0.014634146341463414
陣内	2	0.004878048780487805	3.0	0.014634146341463414
雅俊	2	0.004878048780487805	3.0	0.014634146341463414
寅泰	2	0.004878048780487805	3.0	0.014634146341463414
忍者	2	0.004878048780487805	3.0	0.014634146341463414
音楽	3	0.007317073170731708	1.9208187539523753	0.014054771370383235
利	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
仮面	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
撮影	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
岸	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
米田	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
脚本	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
安藤	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
斉藤	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
配給	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
久美子	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
ひろし	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
至	2	0.004878048780487805	2.6989700043360187	0.013165707338224482
ストーリー	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
核心	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
裕	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
朗	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
東郷	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
麻生	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
淳	2	0.004878048780487805	2.5228787452803374	0.012306725586733354
山本	2	0.004878048780487805	2.3979400086720375	0.011697268334985548
木村	2	0.004878048780487805	2.3979400086720375	0.011697268334985548
キャスト	2	0.004878048780487805	2.3979400086720375	0.011697268334985548
公開	2	0.004878048780487805	2.3979400086720375	0.011697268334985548
者	4	0.00975609756097561	1.1870866433571445	0.011581333105923361
効果	2	0.004878048780487805	2.3010299956639813	0.011224536564214543
執筆	2	0.004878048780487805	2.3010299956639813	0.011224536564214543
村上	2	0.004878048780487805	2.3010299956639813	0.011224536564214543
スタッフ	2	0.004878048780487805	2.3010299956639813	0.011224536564214543
恵	2	0.004878048780487805	2.221848749616356	0.01083828658349442
制作	2	0.004878048780487805	2.221848749616356	0.01083828658349442
特殊	2	0.004878048780487805	2.154901959985743	0.010511716877979235
企画	2	0.004878048780487805	2.154901959985743	0.010511716877979235
