#語	出現回数	TF
國學院大學	40	0.0357142857
編集	38	0.0339285714
科	34	0.0303571429
栃木	32	0.0285714286
短期大学	28	0.0250000000
教育	24	0.0214285714
大学	23	0.0205357143
日本	22	0.0196428571
学科	21	0.0187500000
学校	20	0.0178571429
者	16	0.0142857143
科学	15	0.0133928571
ほか	14	0.0125000000
専攻	13	0.0116071429
関係	13	0.0116071429
年	12	0.0107142857
生活	12	0.0107142857
全国	11	0.0098214286
史	11	0.0098214286
短大	10	0.0089285714
初等	9	0.0080357143
学生	9	0.0080357143
国文学	9	0.0080357143
校	8	0.0071428571
私立	8	0.0071428571
幼稚園	8	0.0071428571
高等	8	0.0071428571
一般	7	0.0062500000
法人	7	0.0062500000
活動	7	0.0062500000
組織	7	0.0062500000
就職	7	0.0062500000
二	7	0.0062500000
設置	7	0.0062500000
學	7	0.0062500000
号館	6	0.0053571429
家政学	6	0.0053571429
企業	6	0.0053571429
附属	6	0.0053571429
商学	6	0.0053571429
健康	6	0.0053571429
科目	6	0.0053571429
寮	6	0.0053571429
國學院大學栃木学園	5	0.0044642857
教諭	5	0.0044642857
部	5	0.0044642857
院	5	0.0044642857
人	5	0.0044642857
学長	5	0.0044642857
國	5	0.0044642857
県	5	0.0044642857
学	5	0.0044642857
一覧	5	0.0044642857
女子	4	0.0035714286
研究	4	0.0035714286
館	4	0.0035714286
祭	4	0.0035714286
市	4	0.0035714286
種	4	0.0035714286
案内	4	0.0035714286
文化	4	0.0035714286
免許	4	0.0035714286
状	4	0.0035714286
項目	4	0.0035714286
施設	3	0.0026785714
キャンパス	3	0.0026785714
資格	3	0.0026785714
学園	3	0.0026785714
増設	3	0.0026785714
参考	3	0.0026785714
サイト	3	0.0026785714
小学校	3	0.0026785714
系	3	0.0026785714
受験	3	0.0026785714
町	3	0.0026785714
クラブ	3	0.0026785714
中学校	3	0.0026785714
進学	3	0.0026785714
概説	3	0.0026785714
西	3	0.0026785714
社会	3	0.0026785714
専門	3	0.0026785714
編	3	0.0026785714
所在地	3	0.0026785714
平井	3	0.0026785714
文学	3	0.0026785714
関連	3	0.0026785714
北	3	0.0026785714
公式	3	0.0026785714
機関	3	0.0026785714
本部	3	0.0026785714
杉	3	0.0026785714
はじめ	3	0.0026785714
名	2	0.0017857143
共学	2	0.0017857143
対象	2	0.0017857143
テニス	2	0.0017857143
もの	2	0.0017857143
家政	2	0.0017857143
研究所	2	0.0017857143
発掘	2	0.0017857143
卒業	2	0.0017857143
年鑑	2	0.0017857143
書道	2	0.0017857143
基礎	2	0.0017857143
表	2	0.0017857143
古文書	2	0.0017857143
系列	2	0.0017857143
概観	2	0.0017857143
久我山	2	0.0017857143
信用金庫	2	0.0017857143
関わり	2	0.0017857143
記念	2	0.0017857143
対外	2	0.0017857143
男子	2	0.0017857143
・	2	0.0017857143
姉妹	2	0.0017857143
発行	2	0.0017857143
在学	2	0.0017857143
社	2	0.0017857143
当時	2	0.0017857143
数	2	0.0017857143
福祉	2	0.0017857143
旺文社	2	0.0017857143
サークル	2	0.0017857143
蛍雪	2	0.0017857143
英語	2	0.0017857143
バス	2	0.0017857143
交通	2	0.0017857143
学風	2	0.0017857143
司書	2	0.0017857143
北海道短期大学	2	0.0017857143
国文	2	0.0017857143
別	2	0.0017857143
和洋女子大学	2	0.0017857143
協会	2	0.0017857143
幼児	2	0.0017857143
規模	2	0.0017857143
話	2	0.0017857143
実績	2	0.0017857143
沿革	2	0.0017857143
皇	2	0.0017857143
取得	2	0.0017857143
文献	2	0.0017857143
教員	2	0.0017857143
入学	2	0.0017857143
アクセス	2	0.0017857143
神道	2	0.0017857143
中村	2	0.0017857143
中学	2	0.0017857143
全体	2	0.0017857143
データ	2	0.0017857143
所蔵	2	0.0017857143
月	2	0.0017857143
食堂	2	0.0017857143
特色	2	0.0017857143
脚注	2	0.0017857143
埼玉大学	2	0.0017857143
シリーズ	2	0.0017857143
歴	2	0.0017857143
少数	2	0.0017857143
コート	2	0.0017857143
後	2	0.0017857143
幸弘	2	0.0017857143
弓道	2	0.0017857143
杏林大学	2	0.0017857143
進路	2	0.0017857143
晶文社	1	0.0008928571
日光	1	0.0008928571
自動車	1	0.0008928571
関西	1	0.0008928571
別冊	1	0.0008928571
小	1	0.0008928571
実習	1	0.0008928571
日本語	1	0.0008928571
宇都宮大学	1	0.0008928571
工業	1	0.0008928571
専修	1	0.0008928571
硬式	1	0.0008928571
報	1	0.0008928571
進	1	0.0008928571
場	1	0.0008928571
移動	1	0.0008928571
局	1	0.0008928571
事典	1	0.0008928571
信州大学	1	0.0008928571
折口	1	0.0008928571
道	1	0.0008928571
特徴	1	0.0008928571
要覧	1	0.0008928571
増刊	1	0.0008928571
テンプレート	1	0.0008928571
フリー	1	0.0008928571
停留所	1	0.0008928571
バドミントン	1	0.0008928571
玉川大学	1	0.0008928571
毎年	1	0.0008928571
初代	1	0.0008928571
の	1	0.0008928571
体育館	1	0.0008928571
編入	1	0.0008928571
職	1	0.0008928571
ビジネス	1	0.0008928571
梧桐	1	0.0008928571
山形大学	1	0.0008928571
仙台大学	1	0.0008928571
定員	1	0.0008928571
自由	1	0.0008928571
板屋	1	0.0008928571
