#語	出現回数	TF
模写	10	0.0961538462
美術	4	0.0384615385
絵画	3	0.0288461538
項目	2	0.0192307692
彩色	2	0.0192307692
作成	2	0.0192307692
複製	2	0.0192307692
関連	2	0.0192307692
写し	2	0.0192307692
目的	2	0.0192307692
技法	2	0.0192307692
作品	2	0.0192307692
英	2	0.0192307692
情報	1	0.0096153846
上げ	1	0.0096153846
者	1	0.0096153846
製図	1	0.0096153846
上	1	0.0096153846
検索	1	0.0096153846
例	1	0.0096153846
トレース	1	0.0096153846
芸術	1	0.0096153846
ゴッホ	1	0.0096153846
見本	1	0.0096153846
保存	1	0.0096153846
理解	1	0.0096153846
修行	1	0.0096153846
現存	1	0.0096153846
スケッチ	1	0.0096153846
再現	1	0.0096153846
百科	1	0.0096153846
原	1	0.0096153846
贋作	1	0.0096153846
作者	1	0.0096153846
資料	1	0.0096153846
体感	1	0.0096153846
性	1	0.0096153846
浮世絵	1	0.0096153846
本歌	1	0.0096153846
加筆	1	0.0096153846
カテゴリ	1	0.0096153846
方法	1	0.0096153846
訂正	1	0.0096153846
復元	1	0.0096153846
もしゃ	1	0.0096153846
出典	1	0.0096153846
忠実	1	0.0096153846
移動	1	0.0096153846
図像	1	0.0096153846
為	1	0.0096153846
画	1	0.0096153846
事典	1	0.0096153846
作風	1	0.0096153846
手段	1	0.0096153846
意図	1	0.0096153846
協力	1	0.0096153846
裏	1	0.0096153846
油絵	1	0.0096153846
編集	1	0.0096153846
画家	1	0.0096153846
フリー	1	0.0096153846
伝達	1	0.0096153846
内容	1	0.0096153846
技術	1	0.0096153846
記事	1	0.0096153846
現在	1	0.0096153846
他者	1	0.0096153846
左	1	0.0096153846
手法	1	0.0096153846
転写	1	0.0096153846
洋式	1	0.0096153846
日本	1	0.0096153846
盗作	1	0.0096153846
制作	1	0.0096153846
精神	1	0.0096153846
色	1	0.0096153846
史	1	0.0096153846
右	1	0.0096153846
原画	1	0.0096153846
取り	1	0.0096153846
