#語	出現回数	TF	IDF	TF-IDF	
病	60	0.06818181818181818	3.0	0.20454545454545453
症	47	0.053409090909090906	2.3979400086720375	0.1280717959177111
伝染	35	0.03977272727272727	3.0	0.11931818181818182
性	50	0.056818181818181816	1.5228787452803376	0.08652720143638282
感染	24	0.02727272727272727	3.0	0.08181818181818182
豚	20	0.022727272727272728	3.0	0.06818181818181818
炎	22	0.025	2.6989700043360187	0.06747425010840047
ウイルス	16	0.01818181818181818	3.0	0.05454545454545454
馬	19	0.02159090909090909	2.5228787452803374	0.054471245636734555
牛	14	0.015909090909090907	2.6989700043360187	0.0429381591598912
家畜	12	0.013636363636363636	2.6989700043360187	0.03680413642276389
下痢	9	0.010227272727272727	3.0	0.03068181818181818
流行	10	0.011363636363636364	2.6989700043360187	0.030670113685636578
鼻	8	0.00909090909090909	2.6989700043360187	0.02453609094850926
予防	7	0.007954545454545454	3.0	0.02386363636363636
羊	7	0.007954545454545454	3.0	0.02386363636363636
鶏	7	0.007954545454545454	3.0	0.02386363636363636
熱	8	0.00909090909090909	2.3979400086720375	0.02179945462429125
肺炎	6	0.006818181818181818	3.0	0.020454545454545454
山羊	6	0.006818181818181818	3.0	0.020454545454545454
出血	6	0.006818181818181818	3.0	0.020454545454545454
コレラ	6	0.006818181818181818	3.0	0.020454545454545454
インフルエンザ	5	0.005681818181818182	3.0	0.017045454545454544
気管	5	0.005681818181818182	3.0	0.017045454545454544
獣疫	5	0.005681818181818182	3.0	0.017045454545454544
プラズマ	4	0.004545454545454545	3.0	0.013636363636363636
症候群	4	0.004545454545454545	3.0	0.013636363636363636
壊死	4	0.004545454545454545	3.0	0.013636363636363636
口	5	0.005681818181818182	2.3010299956639813	0.013074034066272621
水	6	0.006818181818181818	1.8239087409443187	0.012435741415529444
衛生	4	0.004545454545454545	2.6989700043360187	0.01226804547425463
脊髄	4	0.004545454545454545	2.6989700043360187	0.01226804547425463
脳	4	0.004545454545454545	2.6989700043360187	0.01226804547425463
小腸	4	0.004545454545454545	2.6989700043360187	0.01226804547425463
法	5	0.005681818181818182	1.8239087409443187	0.010363117846274538
造血	3	0.003409090909090909	3.0	0.010227272727272727
貧血	3	0.003409090909090909	3.0	0.010227272727272727
敗血症	3	0.003409090909090909	3.0	0.010227272727272727
悪性	3	0.003409090909090909	3.0	0.010227272727272727
牛疫	3	0.003409090909090909	3.0	0.010227272727272727
蛆	3	0.003409090909090909	3.0	0.010227272727272727
家禽	3	0.003409090909090909	3.0	0.010227272727272727
結核	3	0.003409090909090909	3.0	0.010227272727272727
白血病	3	0.003409090909090909	3.0	0.010227272727272727
畜産	3	0.003409090909090909	3.0	0.010227272727272727
兎	3	0.003409090909090909	3.0	0.010227272727272727
狂犬病	3	0.003409090909090909	3.0	0.010227272727272727
腫	3	0.003409090909090909	3.0	0.010227272727272727
コロナ	3	0.003409090909090909	3.0	0.010227272727272727
アフリカ	4	0.004545454545454545	2.221848749616356	0.010099312498256163
農業	4	0.004545454545454545	2.154901959985743	0.009795008909026105
あひる	3	0.003409090909090909	2.6989700043360187	0.009201034105690972
原因	3	0.003409090909090909	2.6989700043360187	0.009201034105690972
国際	4	0.004545454545454545	1.8860566476931633	0.00857298476224165
事務	3	0.003409090909090909	2.3979400086720375	0.008174795484109218
器	3	0.003409090909090909	2.3010299956639813	0.007844420439763572
鳥	3	0.003409090909090909	2.3010299956639813	0.007844420439763572
動物	3	0.003409090909090909	2.221848749616356	0.007574484373692123
編集	6	0.006818181818181818	1.0177287669604316	0.006939059774730215
検疫	2	0.0022727272727272726	3.0	0.006818181818181818
日本脳炎	2	0.0022727272727272726	3.0	0.006818181818181818
粘膜	2	0.0022727272727272726	3.0	0.006818181818181818
流産	2	0.0022727272727272726	3.0	0.006818181818181818
粘液	2	0.0022727272727272726	3.0	0.006818181818181818
リフト	2	0.0022727272727272726	3.0	0.006818181818181818
蹄	2	0.0022727272727272726	3.0	0.006818181818181818
関節	2	0.0022727272727272726	3.0	0.006818181818181818
子宮	2	0.0022727272727272726	3.0	0.006818181818181818
乳	2	0.0022727272727272726	3.0	0.006818181818181818
病原	2	0.0022727272727272726	3.0	0.006818181818181818
反芻	2	0.0022727272727272726	3.0	0.006818181818181818
ピロ	2	0.0022727272727272726	3.0	0.006818181818181818
診断	2	0.0022727272727272726	3.0	0.006818181818181818
ニューカッスル	2	0.0022727272727272726	3.0	0.006818181818181818
肺	2	0.0022727272727272726	3.0	0.006818181818181818
炭疽	2	0.0022727272727272726	3.0	0.006818181818181818
ナイロビ	2	0.0022727272727272726	3.0	0.006818181818181818
協定	2	0.0022727272727272726	3.0	0.006818181818181818
動脈	2	0.0022727272727272726	3.0	0.006818181818181818
バレー	2	0.0022727272727272726	3.0	0.006818181818181818
脳症	2	0.0022727272727272726	3.0	0.006818181818181818
届出	2	0.0022727272727272726	3.0	0.006818181818181818
オーエス	2	0.0022727272727272726	3.0	0.006818181818181818
