#語	出現回数	TF
銅	14	0.0693069307
精錬	8	0.0396039604
イオン	7	0.0346534653
粗銅	7	0.0346534653
陰極	6	0.0297029703
陽極	6	0.0297029703
金	6	0.0297029703
水溶液	5	0.0247524752
中	4	0.0198019802
イオン化	4	0.0198019802
電解	4	0.0198019802
金属	4	0.0198019802
製	4	0.0198019802
傾向	3	0.0148514851
亜鉛	3	0.0148514851
ほか	3	0.0148514851
硫酸	3	0.0148514851
析出	3	0.0148514851
酸	3	0.0148514851
銀	3	0.0148514851
石	3	0.0148514851
ため	2	0.0099009901
ケイ	2	0.0099009901
純度	2	0.0099009901
もの	2	0.0099009901
セレン	2	0.0099009901
鉄	2	0.0099009901
ニッケル	2	0.0099009901
水素	2	0.0099009901
塩	2	0.0099009901
電気	2	0.0099009901
銅板	2	0.0099009901
アルミニウム	2	0.0099009901
分解	2	0.0099009901
これ	2	0.0099009901
酸性	2	0.0099009901
法	2	0.0099009901
可能	2	0.0099009901
精製	2	0.0099009901
純銅	2	0.0099009901
下	1	0.0049504950
利用	1	0.0049504950
外	1	0.0049504950
百科	1	0.0049504950
塩酸	1	0.0049504950
還元	1	0.0049504950
移動	1	0.0049504950
氷	1	0.0049504950
沈殿	1	0.0049504950
主	1	0.0049504950
作成	1	0.0049504950
貴金属	1	0.0049504950
事典	1	0.0049504950
一石二鳥	1	0.0049504950
通常	1	0.0049504950
加工	1	0.0049504950
石英	1	0.0049504950
フリー	1	0.0049504950
由来	1	0.0049504950
微粒子	1	0.0049504950
類	1	0.0049504950
付着	1	0.0049504950
剤	1	0.0049504950
過電圧	1	0.0049504950
過程	1	0.0049504950
と金	1	0.0049504950
関係	1	0.0049504950
晶	1	0.0049504950
長時間	1	0.0049504950
検索	1	0.0049504950
融	1	0.0049504950
酸化	1	0.0049504950
不純物	1	0.0049504950
際	1	0.0049504950
項目	1	0.0049504950
銅鉱	1	0.0049504950
電圧	1	0.0049504950
電位	1	0.0049504950
地金	1	0.0049504950
カテゴリ	1	0.0049504950
鉱石	1	0.0049504950
液	1	0.0049504950
出典	1	0.0049504950
回収	1	0.0049504950
応用	1	0.0049504950
塩化	1	0.0049504950
まま	1	0.0049504950
以上	1	0.0049504950
アルミナ	1	0.0049504950
編集	1	0.0049504950
金鉱	1	0.0049504950
関連	1	0.0049504950
技術	1	0.0049504950
溶解	1	0.0049504950
泥	1	0.0049504950
融解	1	0.0049504950
微量	1	0.0049504950
史	1	0.0049504950
硝酸銀	1	0.0049504950
程度	1	0.0049504950
純粋	1	0.0049504950
