#語	出現回数	TF
吉原	51	0.0437017995
年	34	0.0291345330
現在	15	0.0128534704
施行	14	0.0119965724
東京	12	0.0102827763
江戸	12	0.0102827763
編集	12	0.0102827763
区	12	0.0102827763
遊廓	12	0.0102827763
遊女	11	0.0094258783
営業	11	0.0094258783
明治	10	0.0085689803
法	10	0.0085689803
等	10	0.0085689803
風俗	8	0.0068551842
ソープ	8	0.0068551842
時代	8	0.0068551842
売春	8	0.0068551842
ランド	7	0.0059982862
都	7	0.0059982862
大門	7	0.0059982862
町	7	0.0059982862
台東	7	0.0059982862
遊郭	7	0.0059982862
防止	7	0.0059982862
通り	7	0.0059982862
堀	6	0.0051413882
ため	6	0.0051413882
大火	6	0.0051413882
丁目	6	0.0051413882
改正	6	0.0051413882
武士	6	0.0051413882
土手	6	0.0051413882
地	6	0.0051413882
よう	5	0.0042844901
間	5	0.0042844901
一	5	0.0042844901
洲崎	5	0.0042844901
店	5	0.0042844901
地域	5	0.0042844901
出典	5	0.0042844901
軒	5	0.0042844901
月	5	0.0042844901
化	5	0.0042844901
以降	4	0.0034275921
名	4	0.0034275921
屋	4	0.0034275921
日本橋	4	0.0034275921
法律	4	0.0034275921
番	4	0.0034275921
駅	4	0.0034275921
山谷	4	0.0034275921
ここ	4	0.0034275921
的	4	0.0034275921
規制	4	0.0034275921
浅草	4	0.0034275921
街道	4	0.0034275921
トルコ風呂	4	0.0034275921
期	4	0.0034275921
名所	4	0.0034275921
たち	4	0.0034275921
寺	4	0.0034275921
荷風	3	0.0025706941
者	3	0.0025706941
適正	3	0.0025706941
特例	3	0.0025706941
特殊	3	0.0025706941
条例	3	0.0025706941
街	3	0.0025706941
宿場	3	0.0025706941
の	3	0.0025706941
遊客	3	0.0025706941
個室	3	0.0025706941
衣紋	3	0.0025706941
浴場	3	0.0025706941
赤	3	0.0025706941
方	3	0.0025706941
家康	3	0.0025706941
線	3	0.0025706941
日	3	0.0025706941
観光	3	0.0025706941
日本	3	0.0025706941
バス	3	0.0025706941
交通	3	0.0025706941
丁	3	0.0025706941
必要	3	0.0025706941
文献	3	0.0025706941
花魁	3	0.0025706941
三ノ輪	3	0.0025706941
関連	3	0.0025706941
地名	3	0.0025706941
四	3	0.0025706941
一部	3	0.0025706941
幕府	3	0.0025706941
江東	3	0.0025706941
業務	3	0.0025706941
坂	3	0.0025706941
同様	3	0.0025706941
記事	3	0.0025706941
項目	3	0.0025706941
昭和	3	0.0025706941
柳	3	0.0025706941
現行	2	0.0017137961
頃	2	0.0017137961
日光	2	0.0017137961
性	2	0.0017137961
限り	2	0.0017137961
もの	2	0.0017137961
戒名	2	0.0017137961
リンク	2	0.0017137961
正面	2	0.0017137961
類	2	0.0017137961
籠	2	0.0017137961
葦	2	0.0017137961
駿府	2	0.0017137961
付き	2	0.0017137961
参考	2	0.0017137961
不可能	2	0.0017137961
風	2	0.0017137961
身分	2	0.0017137961
写真	2	0.0017137961
新選	2	0.0017137961
町人	2	0.0017137961
裏	2	0.0017137961
廃止	2	0.0017137961
度目	2	0.0017137961
女性	2	0.0017137961
東陽	2	0.0017137961
浄	2	0.0017137961
組	2	0.0017137961
物語	2	0.0017137961
竜泉	2	0.0017137961
遊び	2	0.0017137961
舞台	2	0.0017137961
使用	2	0.0017137961
実態	2	0.0017137961
適法	2	0.0017137961
関東大震災	2	0.0017137961
川柳	2	0.0017137961
表示	2	0.0017137961
差	2	0.0017137961
参照	2	0.0017137961
大幅	2	0.0017137961
市	2	0.0017137961
三	2	0.0017137961
売買	2	0.0017137961
禁止	2	0.0017137961
開設	2	0.0017137961
近辺	2	0.0017137961
一葉	2	0.0017137961
時	2	0.0017137961
公娼	2	0.0017137961
文化	2	0.0017137961
多く	2	0.0017137961
建設	2	0.0017137961
二	2	0.0017137961
日本堤	2	0.0017137961
外部	2	0.0017137961
際	2	0.0017137961
建物	2	0.0017137961
公認	2	0.0017137961
説	2	0.0017137961
開拓	2	0.0017137961
人	2	0.0017137961
復活	2	0.0017137961
風営法	2	0.0017137961
傾城	2	0.0017137961
内容	2	0.0017137961
歴史	2	0.0017137961
国	2	0.0017137961
入口	2	0.0017137961
北	2	0.0017137961
交差点	2	0.0017137961
脚注	2	0.0017137961
継続	2	0.0017137961
弱	2	0.0017137961
樋口	2	0.0017137961
ほか	2	0.0017137961
人身	2	0.0017137961
十	2	0.0017137961
千	2	0.0017137961
草	2	0.0017137961
束	2	0.0017137961
焼失	2	0.0017137961
周囲	2	0.0017137961
客	2	0.0017137961
カテゴリ	2	0.0017137961
宿	2	0.0017137961
許可	2	0.0017137961
花街	2	0.0017137961
系統	2	0.0017137961
起源	2	0.0017137961
出身	2	0.0017137961
情報	1	0.0008568980
以前	1	0.0008568980
正式	1	0.0008568980
行き来	1	0.0008568980
新宿	1	0.0008568980
京町	1	0.0008568980
吉	1	0.0008568980
自動車	1	0.0008568980
旅館	1	0.0008568980
午前	1	0.0008568980
見返り	1	0.0008568980
親不孝	1	0.0008568980
もと	1	0.0008568980
北池	1	0.0008568980
堤	1	0.0008568980
彩色	1	0.0008568980
平行	1	0.0008568980
場	1	0.0008568980
移動	1	0.0008568980
北側	1	0.0008568980
都内	1	0.0008568980
事典	1	0.0008568980
民主	1	0.0008568980
移転	1	0.0008568980
旧態	1	0.0008568980
都営	1	0.0008568980
モーテル	1	0.0008568980
和歌	1	0.0008568980
帰り	1	0.0008568980
道	1	0.0008568980
顔	1	0.0008568980
塔	1	0.0008568980
もん	1	0.0008568980
周辺	1	0.0008568980
フリー	1	0.0008568980
由来	1	0.0008568980
池	1	0.0008568980
代目	1	0.0008568980
別称	1	0.0008568980
小店	1	0.0008568980
千住	1	0.0008568980
ほおずき	1	0.0008568980
フェイス	1	0.0008568980
火	1	0.0008568980
毎年	1	0.0008568980
籬	1	0.0008568980
札差	1	0.0008568980
お願い	1	0.0008568980
側	1	0.0008568980
貸座敷	1	0.0008568980
七不思議	1	0.0008568980
鶯谷	1	0.0008568980
新造	1	0.0008568980
徳川	1	0.0008568980
梅	1	0.0008568980
表現	1	0.0008568980
場所	1	0.0008568980
ら	1	0.0008568980
東日本	1	0.0008568980
袋	1	0.0008568980
異名	1	0.0008568980
労働	1	0.0008568980
江戸城	1	0.0008568980
題材	1	0.0008568980
機会	1	0.0008568980
自由	1	0.0008568980
いち	1	0.0008568980
中公新書	1	0.0008568980
産業	1	0.0008568980
日比谷線	1	0.0008568980
発信	1	0.0008568980
歓楽街	1	0.0008568980
指令	1	0.0008568980
取締	1	0.0008568980
方面	1	0.0008568980
記述	1	0.0008568980
泉	1	0.0008568980
朝顔	1	0.0008568980
疑い	1	0.0008568980
全焼	1	0.0008568980
近隣	1	0.0008568980
異聞	1	0.0008568980
鳥	1	0.0008568980
部	1	0.0008568980
作品	1	0.0008568980
森	1	0.0008568980
免責	1	0.0008568980
活動	1	0.0008568980
低湿	1	0.0008568980
歳三	1	0.0008568980
命日	1	0.0008568980
歌舞伎町	1	0.0008568980
通称	1	0.0008568980
措置	1	0.0008568980
客層	1	0.0008568980
詳細	1	0.0008568980
石井	1	0.0008568980
実情	1	0.0008568980
黄表紙	1	0.0008568980
巨万	1	0.0008568980
登場	1	0.0008568980
近代	1	0.0008568980
木材	1	0.0008568980
社交	1	0.0008568980
館	1	0.0008568980
左手	1	0.0008568980
豪遊	1	0.0008568980
サクラ	1	0.0008568980
品川	1	0.0008568980
男	1	0.0008568980
コミック	1	0.0008568980
誕生	1	0.0008568980
その後	1	0.0008568980
流	1	0.0008568980
おいらん	1	0.0008568980
永井	1	0.0008568980
酔	1	0.0008568980
目的	1	0.0008568980
状態	1	0.0008568980
減少	1	0.0008568980
序列	1	0.0008568980
側面	1	0.0008568980
金津	1	0.0008568980
玉ノ井	1	0.0008568980
喧嘩	1	0.0008568980
八	1	0.0008568980
ベース	1	0.0008568980
隔絶	1	0.0008568980
数	1	0.0008568980
日本一	1	0.0008568980
女	1	0.0008568980
跡地	1	0.0008568980
東海道	1	0.0008568980
門	1	0.0008568980
衰退	1	0.0008568980
内	1	0.0008568980
がき	1	0.0008568980
日立	1	0.0008568980
都電	1	0.0008568980
馴染み	1	0.0008568980
さくら	1	0.0008568980
地下鉄	1	0.0008568980
文左衛門	1	0.0008568980
郊外	1	0.0008568980
売買春	1	0.0008568980
比較	1	0.0008568980
資料	1	0.0008568980
サロン	1	0.0008568980
浮世絵	1	0.0008568980
健全	1	0.0008568980
困窮	1	0.0008568980
隠居	1	0.0008568980
ところ	1	0.0008568980
語り	1	0.0008568980
禿	1	0.0008568980
考慮	1	0.0008568980
明記	1	0.0008568980
池袋本	1	0.0008568980
小史	1	0.0008568980
都区	1	0.0008568980
協力	1	0.0008568980
堀之内	1	0.0008568980
総	1	0.0008568980
金	1	0.0008568980
新規	1	0.0008568980
大戦	1	0.0008568980
主催	1	0.0008568980
鴎外	1	0.0008568980
わら	1	0.0008568980
地震	1	0.0008568980
システム	1	0.0008568980
絵葉書	1	0.0008568980
後ろ髪	1	0.0008568980
経営	1	0.0008568980
指名	1	0.0008568980
間夫	1	0.0008568980
発生	1	0.0008568980
文字通り	1	0.0008568980
程度	1	0.0008568980
木造	1	0.0008568980
実施	1	0.0008568980
上人	1	0.0008568980
見世	1	0.0008568980
目次	1	0.0008568980
豊島	1	0.0008568980
庄司	1	0.0008568980
