#語	出現回数	TF	IDF	TF-IDF	
駅	33	0.06875	1.744727494896694	0.11995001527414773
戸畑	9	0.01875	3.0	0.056249999999999994
九州	11	0.022916666666666665	2.221848749616356	0.05091736717870816
鹿児島本線	8	0.016666666666666666	3.0	0.05
北九州	8	0.016666666666666666	3.0	0.05
大前	7	0.014583333333333334	2.6989700043360187	0.039359979229900276
工	6	0.0125	2.5228787452803374	0.03153598431600422
九州旅客鉄道	5	0.010416666666666666	3.0	0.03125
鉄道	7	0.014583333333333334	2.0	0.029166666666666667
年	13	0.027083333333333334	1.0409586076789064	0.02819262895797038
門司	5	0.010416666666666666	2.6989700043360187	0.028114270878500193
方面	7	0.014583333333333334	1.9208187539523753	0.028011940161805474
地上	5	0.010416666666666666	2.3979400086720375	0.02497854175700039
港	4	0.008333333333333333	2.6989700043360187	0.022491416702800155
日	9	0.01875	1.1804560644581312	0.02213355120858996
駅舎	4	0.008333333333333333	2.5228787452803374	0.02102398954400281
博多	3	0.00625	3.0	0.018750000000000003
千早	3	0.00625	3.0	0.018750000000000003
西小倉	3	0.00625	3.0	0.018750000000000003
中原西	3	0.00625	3.0	0.018750000000000003
場	5	0.010416666666666666	1.6989700043360187	0.01769760421183353
線	5	0.010416666666666666	1.6989700043360187	0.01769760421183353
編集	8	0.016666666666666666	1.0177287669604316	0.016962146116007194
エレベーター	3	0.00625	2.6989700043360187	0.016868562527100117
信号	3	0.00625	2.3979400086720375	0.014987125054200235
貨物	3	0.00625	2.3979400086720375	0.014987125054200235
人員	3	0.00625	2.3979400086720375	0.014987125054200235
設置	4	0.008333333333333333	1.7958800173440752	0.014965666811200627
業務	3	0.00625	2.3010299956639813	0.014381437472899883
のり	3	0.00625	2.3010299956639813	0.014381437472899883
月	6	0.0125	1.1307682802690238	0.014134603503362798
乗車	3	0.00625	2.221848749616356	0.013886554685102227
区	3	0.00625	2.0969100130080562	0.013105687581300353
市	4	0.008333333333333333	1.5228787452803376	0.01269065621066948
構造	3	0.00625	2.0	0.0125
香椎	2	0.004166666666666667	3.0	0.0125
折尾	2	0.004166666666666667	3.0	0.0125
下関	2	0.004166666666666667	3.0	0.0125
橋上	2	0.004166666666666667	3.0	0.0125
荒尾	2	0.004166666666666667	3.0	0.0125
大牟田	2	0.004166666666666667	3.0	0.0125
新中原	2	0.004166666666666667	3.0	0.0125
福	2	0.004166666666666667	3.0	0.0125
工大	2	0.004166666666666667	3.0	0.0125
年度	3	0.00625	1.8239087409443187	0.011399429630901993
広場	2	0.004166666666666667	2.6989700043360187	0.011245708351400078
委託	2	0.004166666666666667	2.6989700043360187	0.011245708351400078
操車	2	0.004166666666666667	2.6989700043360187	0.011245708351400078
鳥栖	2	0.004166666666666667	2.6989700043360187	0.011245708351400078
小倉	2	0.004166666666666667	2.6989700043360187	0.011245708351400078
きゅう	2	0.004166666666666667	2.6989700043360187	0.011245708351400078
ターミナル	2	0.004166666666666667	2.5228787452803374	0.010511994772001406
駅前	2	0.004166666666666667	2.5228787452803374	0.010511994772001406
平均	2	0.004166666666666667	2.5228787452803374	0.010511994772001406
昭和	3	0.00625	1.6777807052660807	0.010486129407913006
利用	3	0.00625	1.6020599913279625	0.010012874945799766
ば	2	0.004166666666666667	2.3979400086720375	0.009991416702800156
みどり	2	0.004166666666666667	2.3979400086720375	0.009991416702800156
窓口	2	0.004166666666666667	2.3979400086720375	0.009991416702800156
日本	4	0.008333333333333333	1.1870866433571445	0.009892388694642871
隣	2	0.004166666666666667	2.3010299956639813	0.009587624981933255
快速	2	0.004166666666666667	2.3010299956639813	0.009587624981933255
国有	2	0.004166666666666667	2.3010299956639813	0.009587624981933255
状況	2	0.004166666666666667	2.221848749616356	0.009257703123401484
丁目	2	0.004166666666666667	2.221848749616356	0.009257703123401484
列車	2	0.004166666666666667	2.221848749616356	0.009257703123401484
番	2	0.004166666666666667	2.154901959985743	0.008978758166607263
ホーム	2	0.004166666666666667	2.154901959985743	0.008978758166607263
改称	2	0.004166666666666667	2.0969100130080562	0.008737125054200235
店	2	0.004166666666666667	2.0	0.008333333333333333
