#語	出現回数	TF	IDF	TF-IDF	
アンネ	13	0.03194103194103194	3.0	0.09582309582309582
ユダヤ	12	0.029484029484029485	2.6989700043360187	0.07957651118435437
隠れ家	10	0.02457002457002457	3.0	0.07371007371007371
ドイツ	13	0.03194103194103194	2.0969100130080562	0.06697746970296004
年	17	0.04176904176904177	1.0409586076789064	0.0434798435639838
収容	7	0.0171990171990172	2.3979400086720375	0.041242211451361824
日記	6	0.014742014742014743	2.5228787452803374	0.03719231565523839
人	11	0.02702702702702703	1.2596373105057561	0.034044251635290707
フランク	6	0.014742014742014743	2.3010299956639813	0.03392181811789653
強制	6	0.014742014742014743	2.3010299956639813	0.03392181811789653
所	8	0.019656019656019656	1.6989700043360187	0.03339498780021658
系	7	0.0171990171990172	1.744727494896694	0.030007598192326432
オランダ	4	0.009828009828009828	3.0	0.029484029484029485
死亡	5	0.012285012285012284	2.3010299956639813	0.028268181764913775
移住	5	0.012285012285012284	2.221848749616356	0.02729543918447612
写真	5	0.012285012285012284	2.045757490560675	0.025132155903693793
一家	4	0.009828009828009828	2.3979400086720375	0.023566977972206755
一	7	0.0171990171990172	1.3665315444204136	0.02350299953548623
生活	5	0.012285012285012284	1.853871964321762	0.0227748398565327
息子	4	0.009828009828009828	2.221848749616356	0.021836351347580895
歯科	3	0.007371007371007371	2.6989700043360187	0.019894127796088592
月	7	0.0171990171990172	1.1307682802690238	0.01944810310045004
彼	4	0.009828009828009828	1.9208187539523753	0.018877825591669537
上	5	0.012285012285012284	1.5228787452803376	0.01870858409435304
帝国	3	0.007371007371007371	2.5228787452803374	0.018596157827619194
兄弟	3	0.007371007371007371	2.3979400086720375	0.01767523347915507
医師	3	0.007371007371007371	2.3979400086720375	0.01767523347915507
結婚	3	0.007371007371007371	2.221848749616356	0.016377263510685674
主義	3	0.007371007371007371	2.045757490560675	0.015079293542216276
開業	3	0.007371007371007371	2.045757490560675	0.015079293542216276
親衛隊	2	0.004914004914004914	3.0	0.014742014742014743
同室	2	0.004914004914004914	3.0	0.014742014742014743
ニュルンベルク	2	0.004914004914004914	3.0	0.014742014742014743
日	5	0.012285012285012284	1.1804560644581312	0.014501917253785395
英語	3	0.007371007371007371	1.853871964321762	0.013664903913919623
説教	2	0.004914004914004914	2.6989700043360187	0.01326275186405906
医	2	0.004914004914004914	2.6989700043360187	0.01326275186405906
アムステルダム	2	0.004914004914004914	2.6989700043360187	0.01326275186405906
同居	2	0.004914004914004914	2.6989700043360187	0.01326275186405906
軍	3	0.007371007371007371	1.7695510786217261	0.013043374043894787
相談	2	0.004914004914004914	2.5228787452803374	0.01239743855174613
危険	2	0.004914004914004914	2.5228787452803374	0.01239743855174613
党	2	0.004914004914004914	2.5228787452803374	0.01239743855174613
離婚	2	0.004914004914004914	2.5228787452803374	0.01239743855174613
後	4	0.009828009828009828	1.2596373105057561	0.012379727867378438
ため	4	0.009828009828009828	1.2291479883578558	0.012080078509659515
態度	2	0.004914004914004914	2.3979400086720375	0.011783488986103378
彼女	2	0.004914004914004914	2.3979400086720375	0.011783488986103378
逮捕	2	0.004914004914004914	2.154901959985743	0.010589198820568762
大戦	2	0.004914004914004914	2.0969100130080562	0.010304226108147697
イギリス	2	0.004914004914004914	2.045757490560675	0.010052862361477517
的	3	0.007371007371007371	1.2924298239020637	0.00952650975849187
法	2	0.004914004914004914	1.8239087409443187	0.008962696515696898
ここ	2	0.004914004914004914	1.7958800173440752	0.008824963230192016
アメリカ	2	0.004914004914004914	1.7212463990471711	0.008458213263131061
次	2	0.004914004914004914	1.6575773191777938	0.00814534309178277
世界	2	0.004914004914004914	1.5686362358410126	0.007708286171208907
編集	3	0.007371007371007371	1.0177287669604316	0.007501686242951585
家	2	0.004914004914004914	1.5086383061657274	0.007413456049954434
悪役	1	0.002457002457002457	3.0	0.007371007371007371
了解	1	0.002457002457002457	3.0	0.007371007371007371
ピーター	1	0.002457002457002457	3.0	0.007371007371007371
折り合い	1	0.002457002457002457	3.0	0.007371007371007371
あご	1	0.002457002457002457	3.0	0.007371007371007371
故国	1	0.002457002457002457	3.0	0.007371007371007371
尊大	1	0.002457002457002457	3.0	0.007371007371007371
眞理子	1	0.002457002457002457	3.0	0.007371007371007371
織物	1	0.002457002457002457	3.0	0.007371007371007371
ホロコースト	1	0.002457002457002457	3.0	0.007371007371007371
同地	1	0.002457002457002457	3.0	0.007371007371007371
閣下	1	0.002457002457002457	3.0	0.007371007371007371
延期	1	0.002457002457002457	3.0	0.007371007371007371
ベルリン	1	0.002457002457002457	3.0	0.007371007371007371
衣服	1	0.002457002457002457	3.0	0.007371007371007371
アレルギー	1	0.002457002457002457	3.0	0.007371007371007371
迫害	1	0.002457002457002457	3.0	0.007371007371007371
偽名	1	0.002457002457002457	3.0	0.007371007371007371
住人	1	0.002457002457002457	3.0	0.007371007371007371
通報	1	0.002457002457002457	3.0	0.007371007371007371
カルフォルニア	1	0.002457002457002457	3.0	0.007371007371007371
狂信	1	0.002457002457002457	3.0	0.007371007371007371
深町	1	0.002457002457002457	3.0	0.007371007371007371
立法	1	0.002457002457002457	3.0	0.007371007371007371
