#語	出現回数	TF	IDF	TF-IDF	
木	13	0.033942558746736295	2.221848749616356	0.07541523171021575
森	9	0.02349869451697128	2.045757490560675	0.048072630326491055
火	6	0.015665796344647518	2.5228787452803374	0.03952290462580162
年	13	0.033942558746736295	1.0409586076789064	0.0353327986940621
花	7	0.018276762402088774	1.9208187539523753	0.03510634798346378
ウォルト・ディズニー	4	0.010443864229765013	3.0	0.03133159268929504
男	6	0.015665796344647518	1.958607314841775	0.03068314331344817
生き物	4	0.010443864229765013	2.6989700043360187	0.02818767628549367
作品	6	0.015665796344647518	1.638272163982407	0.025664838078053368
木々	3	0.007832898172323759	3.0	0.02349869451697128
踊り	3	0.007832898172323759	2.6989700043360187	0.02114075721412025
映画	4	0.010443864229765013	1.9208187539523753	0.020060770276265016
音楽	4	0.010443864229765013	1.9208187539523753	0.020060770276265016
短編	3	0.007832898172323759	2.5228787452803374	0.01976145231290081
製作	3	0.007832898172323759	2.5228787452803374	0.01976145231290081
英語	4	0.010443864229765013	1.853871964321762	0.01936158709474425
たち	4	0.010443864229765013	1.853871964321762	0.01936158709474425
公開	3	0.007832898172323759	2.3979400086720375	0.018782819911269222
ちゃん	3	0.007832898172323759	2.221848749616356	0.017403515010049785
夜	3	0.007832898172323759	2.221848749616356	0.017403515010049785
夢	3	0.007832898172323759	2.221848749616356	0.017403515010049785
三	4	0.010443864229765013	1.6020599913279625	0.016731697037367755
編集	6	0.015665796344647518	1.0177287669604316	0.015943531597291356
真夜中	2	0.005221932114882507	3.0	0.01566579634464752
ネズミ	2	0.005221932114882507	3.0	0.01566579634464752
ぶた	2	0.005221932114882507	3.0	0.01566579634464752
小鳥	2	0.005221932114882507	3.0	0.01566579634464752
かめ	2	0.005221932114882507	3.0	0.01566579634464752
ディズニー	2	0.005221932114882507	3.0	0.01566579634464752
放浪	2	0.005221932114882507	3.0	0.01566579634464752
うさぎ	2	0.005221932114882507	3.0	0.01566579634464752
子	3	0.007832898172323759	2.0	0.015665796344647518
あひる	2	0.005221932114882507	2.6989700043360187	0.014093838142746834
ネプチューン	2	0.005221932114882507	2.6989700043360187	0.014093838142746834
子猫	2	0.005221932114882507	2.6989700043360187	0.014093838142746834
記	2	0.005221932114882507	2.5228787452803374	0.013174301541933877
アカデミー	2	0.005221932114882507	2.5228787452803374	0.013174301541933877
サンタ	2	0.005221932114882507	2.5228787452803374	0.013174301541933877
匹	2	0.005221932114882507	2.5228787452803374	0.013174301541933877
アニメーション	2	0.005221932114882507	2.5228787452803374	0.013174301541933877
年代	3	0.007832898172323759	1.6575773191777938	0.012983634353873057
士	2	0.005221932114882507	2.3979400086720375	0.012521879940846149
王	2	0.005221932114882507	2.3979400086720375	0.012521879940846149
ワン	2	0.005221932114882507	2.3979400086720375	0.012521879940846149
スタッフ	2	0.005221932114882507	2.3010299956639813	0.012015822431665699
男女	2	0.005221932114882507	2.3010299956639813	0.012015822431665699
アニメ	2	0.005221932114882507	2.3010299956639813	0.012015822431665699
