#語	出現回数	TF
ルービン	17	0.0544871795
年	13	0.0416666667
ユダヤ	10	0.0320512821
人	8	0.0256410256
編集	8	0.0256410256
月	7	0.0224358974
アメリカ	6	0.0192307692
日	6	0.0192307692
逮捕	6	0.0192307692
同盟	5	0.0160256410
活動	5	0.0160256410
防衛	4	0.0128205128
テロ	4	0.0128205128
派	3	0.0096153846
中心	3	0.0096153846
その後	3	0.0096153846
家	3	0.0096153846
事件	3	0.0096153846
主義	3	0.0096153846
自殺	2	0.0064102564
者	2	0.0064102564
下	2	0.0064102564
極右	2	0.0064102564
議長	2	0.0064102564
ロサンゼルス	2	0.0064102564
テロリスト	2	0.0064102564
脚注	2	0.0064102564
計画	2	0.0064102564
アール	2	0.0064102564
殺害	2	0.0064102564
リンク	2	0.0064102564
市民	2	0.0064102564
政治	2	0.0064102564
創設	2	0.0064102564
非難	2	0.0064102564
議員	2	0.0064102564
事務所	2	0.0064102564
イスラエル	2	0.0064102564
無罪	2	0.0064102564
死	2	0.0064102564
ゲル	2	0.0064102564
モントリオール	2	0.0064102564
不可解	2	0.0064102564
墓	2	0.0064102564
外部	2	0.0064102564
項目	2	0.0064102564
共謀	2	0.0064102564
生い立ち	2	0.0064102564
関連	2	0.0064102564
判決	2	0.0064102564
クルー	2	0.0064102564
州	2	0.0064102564
爆破	2	0.0064102564
歴史	2	0.0064102564
系	2	0.0064102564
一	1	0.0032051282
服役	1	0.0032051282
ため	1	0.0032051282
昇進	1	0.0032051282
満了	1	0.0032051282
拍手	1	0.0032051282
名誉	1	0.0032051282
行動	1	0.0032051282
姉妹	1	0.0032051282
施設	1	0.0032051282
百科	1	0.0032051282
年生	1	0.0032051282
一般	1	0.0032051282
閲覧	1	0.0032051282
権	1	0.0032051282
公式	1	0.0032051282
メンバー	1	0.0032051282
フェニックス	1	0.0032051282
政府	1	0.0032051282
移動	1	0.0032051282
報い	1	0.0032051282
作成	1	0.0032051282
否定	1	0.0032051282
修正	1	0.0032051282
所	1	0.0032051282
襲撃	1	0.0032051282
毀損	1	0.0032051282
事典	1	0.0032051282
当時	1	0.0032051282
ドル	1	0.0032051282
ジョージ	1	0.0032051282
手	1	0.0032051282
失敗	1	0.0032051282
蔓延	1	0.0032051282
国家	1	0.0032051282
主張	1	0.0032051282
フリー	1	0.0032051282
党	1	0.0032051282
矯正	1	0.0032051282
入会	1	0.0032051282
防止	1	0.0032051282
記事	1	0.0032051282
右翼	1	0.0032051282
パレスチナ	1	0.0032051282
統治	1	0.0032051282
メートル	1	0.0032051282
奴	1	0.0032051282
分裂	1	0.0032051282
爆殺	1	0.0032051282
訴訟	1	0.0032051282
連中	1	0.0032051282
死後	1	0.0032051282
人々	1	0.0032051282
的	1	0.0032051282
遺族	1	0.0032051282
彼ら	1	0.0032051282
場所	1	0.0032051282
床	1	0.0032051282
転落	1	0.0032051282
検索	1	0.0032051282
死亡	1	0.0032051282
後	1	0.0032051282
任期	1	0.0032051282
アリゾナ	1	0.0032051282
社会	1	0.0032051282
アラブ	1	0.0032051282
拘置	1	0.0032051282
空軍	1	0.0032051282
カナダ	1	0.0032051282
多数	1	0.0032051282
郊外	1	0.0032051282
これ	1	0.0032051282
両親	1	0.0032051282
居住	1	0.0032051282
没	1	0.0032051282
闘争	1	0.0032051282
サイト	1	0.0032051282
構成	1	0.0032051282
支援	1	0.0032051282
正義	1	0.0032051282
アメリカ合衆国	1	0.0032051282
他殺	1	0.0032051282
カテゴリ	1	0.0032051282
開始	1	0.0032051282
出典	1	0.0032051282
除隊	1	0.0032051282
アシュリー	1	0.0032051282
よう	1	0.0032051282
ところ	1	0.0032051282
移住	1	0.0032051282
妻	1	0.0032051282
関与	1	0.0032051282
テロリズム	1	0.0032051282
表示	1	0.0032051282
シェリー	1	0.0032051282
モスク	1	0.0032051282
残念	1	0.0032051282
批判	1	0.0032051282
発言	1	0.0032051282
自宅	1	0.0032051282
予告	1	0.0032051282
懲役	1	0.0032051282
入隊	1	0.0032051282
法廷	1	0.0032051282
白人	1	0.0032051282
団体	1	0.0032051282
博士	1	0.0032051282
軍曹	1	0.0032051282
疑い	1	0.0032051282
カリフォルニア	1	0.0032051282
員	1	0.0032051282
同年	1	0.0032051282
解決	1	0.0032051282
人物	1	0.0032051282
名前	1	0.0032051282
発生	1	0.0032051282
容疑	1	0.0032051282
爆弾	1	0.0032051282
政党	1	0.0032051282
穏健	1	0.0032051282
俺	1	0.0032051282
目次	1	0.0032051282
コンクリート	1	0.0032051282
