#語	出現回数	TF
年	11	0.0415094340
岐阜	11	0.0415094340
茜部	9	0.0339622642
神社	8	0.0301886792
市	5	0.0188679245
県	5	0.0188679245
祭神	5	0.0188679245
時代	5	0.0188679245
長	4	0.0150943396
城	4	0.0150943396
編集	4	0.0150943396
月	3	0.0113207547
氏	3	0.0113207547
天	3	0.0113207547
保護	3	0.0113207547
所在地	3	0.0113207547
例祭	3	0.0113207547
神道	3	0.0113207547
武内	3	0.0113207547
宿禰	3	0.0113207547
のり	3	0.0113207547
日	3	0.0113207547
売	3	0.0113207547
変更	2	0.0075471698
丁目	2	0.0075471698
分	2	0.0075471698
番地	2	0.0075471698
下	2	0.0075471698
自動車	2	0.0075471698
神功	2	0.0075471698
斎藤	2	0.0075471698
大神	2	0.0075471698
徒歩	2	0.0075471698
八幡宮	2	0.0075471698
成就	2	0.0075471698
概略	2	0.0075471698
機関	2	0.0075471698
創建	2	0.0075471698
郷社	2	0.0075471698
会館	2	0.0075471698
荘	2	0.0075471698
明治	2	0.0075471698
院	2	0.0075471698
応神天皇	2	0.0075471698
加納	2	0.0075471698
皇后	2	0.0075471698
番	2	0.0075471698
高桑	2	0.0075471698
行き	2	0.0075471698
佐波	2	0.0075471698
宇佐	2	0.0075471698
初期	2	0.0075471698
駅	2	0.0075471698
比	2	0.0075471698
茜部寺屋敷	2	0.0075471698
交通	2	0.0075471698
地区	1	0.0037735849
小社	1	0.0037735849
川手	1	0.0037735849
者	1	0.0037735849
道三	1	0.0037735849
再建	1	0.0037735849
尊	1	0.0037735849
上	1	0.0037735849
式	1	0.0037735849
下車	1	0.0037735849
まつり	1	0.0037735849
建立	1	0.0037735849
戦災	1	0.0037735849
百科	1	0.0037735849
朝	1	0.0037735849
当初	1	0.0037735849
守護神	1	0.0037735849
城主	1	0.0037735849
もの	1	0.0037735849
奈良	1	0.0037735849
バス停	1	0.0037735849
空海	1	0.0037735849
移動	1	0.0037735849
岐阜バス	1	0.0037735849
神宮寺	1	0.0037735849
厚見	1	0.0037735849
廃仏毀釈	1	0.0037735849
じん	1	0.0037735849
作成	1	0.0037735849
社	1	0.0037735849
産土神	1	0.0037735849
その後	1	0.0037735849
事典	1	0.0037735849
等	1	0.0037735849
なべ	1	0.0037735849
あか	1	0.0037735849
笠松	1	0.0037735849
織田	1	0.0037735849
竹鼻線	1	0.0037735849
フリー	1	0.0037735849
土岐	1	0.0037735849
式内	1	0.0037735849
記事	1	0.0037735849
表	1	0.0037735849
東大寺	1	0.0037735849
息	1	0.0037735849
話	1	0.0037735849
歴	1	0.0037735849
伊奈	1	0.0037735849
焼失	1	0.0037735849
死後	1	0.0037735849
命	1	0.0037735849
西	1	0.0037735849
三田洞	1	0.0037735849
内	1	0.0037735849
屋敷	1	0.0037735849
検索	1	0.0037735849
後	1	0.0037735849
バスターミナル	1	0.0037735849
戦国	1	0.0037735849
元年	1	0.0037735849
項目	1	0.0037735849
廃寺	1	0.0037735849
鉄道	1	0.0037735849
これ	1	0.0037735849
地域	1	0.0037735849
弘治	1	0.0037735849
荘園	1	0.0037735849
南北	1	0.0037735849
加筆	1	0.0037735849
カテゴリ	1	0.0037735849
訂正	1	0.0037735849
社格	1	0.0037735849
出典	1	0.0037735849
江戸	1	0.0037735849
表示	1	0.0037735849
協力	1	0.0037735849
勧請	1	0.0037735849
関連	1	0.0037735849
誉田	1	0.0037735849
線	1	0.0037735849
うち	1	0.0037735849
名鉄	1	0.0037735849
歴代	1	0.0037735849
波	1	0.0037735849
編	1	0.0037735849
分社	1	0.0037735849
名古屋	1	0.0037735849
昭和	1	0.0037735849
寺	1	0.0037735849
・	1	0.0037735849
目次	1	0.0037735849
