#語	出現回数	TF
学校	29	0.0730478589
公	23	0.0579345088
教育	19	0.0478589421
年	16	0.0403022670
台湾	16	0.0403022670
蕃人	14	0.0352644836
所	11	0.0277078086
国語	10	0.0251889169
伝習	9	0.0226700252
原住民	9	0.0226700252
統治	6	0.0151133501
児童	6	0.0151133501
日本	6	0.0151133501
設置	6	0.0151133501
総督	5	0.0125944584
府	5	0.0125944584
月	4	0.0100755668
日本語	4	0.0100755668
影響	4	0.0100755668
編集	4	0.0100755668
改称	4	0.0100755668
廃止	4	0.0100755668
春	3	0.0075566751
設立	3	0.0075566751
恒	3	0.0075566751
就学	3	0.0075566751
規則	3	0.0075566751
小学校	3	0.0075566751
分教場	3	0.0075566751
時代	3	0.0075566751
実施	3	0.0075566751
普及	2	0.0050377834
特色	2	0.0050377834
校	2	0.0050377834
一般	2	0.0050377834
猪	2	0.0050377834
機関	2	0.0050377834
制定	2	0.0050377834
政府	2	0.0050377834
科目	2	0.0050377834
制	2	0.0050377834
蕃	2	0.0050377834
目的	2	0.0050377834
蕃地	2	0.0050377834
義務	2	0.0050377834
束	2	0.0050377834
独自	2	0.0050377834
項目	2	0.0050377834
これ	2	0.0050377834
開始	2	0.0050377834
人	2	0.0050377834
国民	2	0.0050377834
子弟	2	0.0050377834
初等	2	0.0050377834
発布	2	0.0050377834
関連	2	0.0050377834
公立	2	0.0050377834
現在	2	0.0050377834
令	2	0.0050377834
童	2	0.0050377834
水準	2	0.0050377834
以降	1	0.0025188917
判断	1	0.0025188917
ヶ所	1	0.0025188917
向上	1	0.0025188917
利用	1	0.0025188917
昇格	1	0.0025188917
百科	1	0.0025188917
公布	1	0.0025188917
中国語	1	0.0025188917
訓令	1	0.0025188917
動機	1	0.0025188917
次	1	0.0025188917
近代	1	0.0025188917
旧制	1	0.0025188917
翌年	1	0.0025188917
学習	1	0.0025188917
性	1	0.0025188917
対象	1	0.0025188917
現象	1	0.0025188917
地	1	0.0025188917
唱歌	1	0.0025188917
移動	1	0.0025188917
学務	1	0.0025188917
高砂	1	0.0025188917
制度	1	0.0025188917
小学	1	0.0025188917
作成	1	0.0025188917
特殊	1	0.0025188917
その後	1	0.0025188917
事典	1	0.0025188917
当時	1	0.0025188917
同様	1	0.0025188917
意味	1	0.0025188917
規程	1	0.0025188917
籍	1	0.0025188917
年限	1	0.0025188917
必要	1	0.0025188917
期間	1	0.0025188917
フリー	1	0.0025188917
ばんじん	1	0.0025188917
場合	1	0.0025188917
中華民国	1	0.0025188917
一つ	1	0.0025188917
決定	1	0.0025188917
数	1	0.0025188917
修身	1	0.0025188917
南部	1	0.0025188917
原則	1	0.0025188917
地方	1	0.0025188917
的	1	0.0025188917
推進	1	0.0025188917
課程	1	0.0025188917
名称	1	0.0025188917
検索	1	0.0025188917
二	1	0.0025188917
言語	1	0.0025188917
算術	1	0.0025188917
理解	1	0.0025188917
一定	1	0.0025188917
官制	1	0.0025188917
居住	1	0.0025188917
中央	1	0.0025188917
初期	1	0.0025188917
入学	1	0.0025188917
主要	1	0.0025188917
カテゴリ	1	0.0025188917
徳	1	0.0025188917
出典	1	0.0025188917
統合	1	0.0025188917
芸	1	0.0025188917
時点	1	0.0025188917
利便	1	0.0025188917
全土	1	0.0025188917
表示	1	0.0025188917
共通	1	0.0025188917
未開拓	1	0.0025188917
積極	1	0.0025188917
国土	1	0.0025188917
族	1	0.0025188917
以外	1	0.0025188917
存在	1	0.0025188917
経費	1	0.0025188917
全体	1	0.0025188917
同年	1	0.0025188917
一部	1	0.0025188917
形成	1	0.0025188917
日	1	0.0025188917
部	1	0.0025188917
農業	1	0.0025188917
生活	1	0.0025188917
付近	1	0.0025188917
前身	1	0.0025188917
全て	1	0.0025188917
手工	1	0.0025188917
号	1	0.0025188917
目次	1	0.0025188917
