#語	出現回数	TF	IDF	TF-IDF	
町	24	0.0486815415821501	1.7958800173440752	0.08742620774088804
バス	20	0.04056795131845842	1.853871964321762	0.07520778759926013
五所川原	11	0.02231237322515213	3.0	0.06693711967545639
新宮	10	0.02028397565922921	2.6989700043360187	0.054745841872941556
前	16	0.032454361054766734	1.585026652029182	0.05144102724638319
松島	9	0.018255578093306288	2.6989700043360187	0.0492712576856474
エルム	8	0.016227180527383367	3.0	0.0486815415821501
団地	8	0.016227180527383367	2.6989700043360187	0.04379667349835324
街	10	0.02028397565922921	2.154901959985743	0.043709978904376126
西口	6	0.012170385395537525	3.0	0.036511156186612576
みどり	7	0.014198782961460446	2.3979400086720375	0.03404782973773684
コース	7	0.014198782961460446	2.3010299956639813	0.03267182549624314
運行	7	0.014198782961460446	2.221848749616356	0.03154754816899492
弘	5	0.010141987829614604	3.0	0.030425963488843813
所	8	0.016227180527383367	1.6989700043360187	0.02756949297096988
運賃	5	0.010141987829614604	2.6989700043360187	0.027372920936470778
円	6	0.012170385395537525	2.154901959985743	0.026225987342625677
循環	5	0.010141987829614604	2.5228787452803374	0.025587005530226546
若葉	4	0.008113590263691683	3.0	0.02434077079107505
旭	4	0.008113590263691683	3.0	0.02434077079107505
編集	11	0.02231237322515213	1.0177287669604316	0.022707944090395026
丁目	5	0.010141987829614604	2.221848749616356	0.02253396297785351
券	4	0.008113590263691683	2.6989700043360187	0.02189833674917662
みち	4	0.008113590263691683	2.6989700043360187	0.02189833674917662
乗降	4	0.008113590263691683	2.6989700043360187	0.02189833674917662
谷	5	0.010141987829614604	2.154901959985743	0.021854989452188063
銀	4	0.008113590263691683	2.5228787452803374	0.020469604424181238
南	5	0.010141987829614604	1.9208187539523753	0.01948092042548048
入口	4	0.008113590263691683	2.3010299956639813	0.018669614569281796
市営	4	0.008113590263691683	2.3010299956639813	0.018669614569281796
号	6	0.012170385395537525	1.5228787452803376	0.018534021240734333
八重菊	3	0.006085192697768763	3.0	0.018255578093306288
西北	3	0.006085192697768763	3.0	0.018255578093306288
横浜	3	0.006085192697768763	3.0	0.018255578093306288
方式	4	0.008113590263691683	2.154901959985743	0.01748399156175045
商店	3	0.006085192697768763	2.6989700043360187	0.016423752561882467
所要	3	0.006085192697768763	2.6989700043360187	0.016423752561882467
住	3	0.006085192697768763	2.6989700043360187	0.016423752561882467
営業	4	0.008113590263691683	1.9208187539523753	0.015584736340384384
市	5	0.010141987829614604	1.5228787452803376	0.015445017700611944
商工	3	0.006085192697768763	2.5228787452803374	0.015352203318135927
本町	3	0.006085192697768763	2.5228787452803374	0.015352203318135927
寄	3	0.006085192697768763	2.5228787452803374	0.015352203318135927
会議	3	0.006085192697768763	2.3979400086720375	0.014591927030458645
車内	3	0.006085192697768763	2.3979400086720375	0.014591927030458645
車両	3	0.006085192697768763	2.3010299956639813	0.014002210926961346
区間	3	0.006085192697768763	2.3010299956639813	0.014002210926961346
一	5	0.010141987829614604	1.3665315444204136	0.013859346292296284
八	3	0.006085192697768763	2.221848749616356	0.013520377786712107
専用	3	0.006085192697768763	2.0969100130080562	0.012760101499034825
間	4	0.008113590263691683	1.5686362358410126	0.012727271690393612
病院	3	0.006085192697768763	2.045757490560675	0.012448828542965567
田町	2	0.004056795131845842	3.0	0.012170385395537525
広田	2	0.004056795131845842	3.0	0.012170385395537525
虫送り	2	0.004056795131845842	3.0	0.012170385395537525
薬店	2	0.004056795131845842	3.0	0.012170385395537525
コミュニティ	2	0.004056795131845842	3.0	0.012170385395537525
値上げ	2	0.004056795131845842	3.0	0.012170385395537525
乗田	2	0.004056795131845842	3.0	0.012170385395537525
直行	2	0.004056795131845842	3.0	0.012170385395537525
姥萢	2	0.004056795131845842	3.0	0.012170385395537525
東北電力	2	0.004056795131845842	2.6989700043360187	0.01094916837458831
多	2	0.004056795131845842	2.6989700043360187	0.01094916837458831
柏原	2	0.004056795131845842	2.6989700043360187	0.01094916837458831
青森	2	0.004056795131845842	2.6989700043360187	0.01094916837458831
年	5	0.010141987829614604	1.0409586076789064	0.010557389530212033
