#語	出現回数	TF
年	19	0.0338680927
若野	11	0.0196078431
映像	10	0.0178253119
デザイン	9	0.0160427807
日本	9	0.0160427807
社	7	0.0124777184
広告	6	0.0106951872
的	6	0.0106951872
賞	6	0.0106951872
キャンペーン	6	0.0106951872
編集	6	0.0106951872
桂	5	0.0089126560
イラストレーション	5	0.0089126560
現在	5	0.0089126560
担当	5	0.0089126560
受賞	5	0.0089126560
イラストレーター	4	0.0071301248
人気	4	0.0071301248
人	4	0.0071301248
人物	4	0.0071301248
アメリカ	4	0.0071301248
歴	4	0.0071301248
後	4	0.0071301248
作家	4	0.0071301248
展開	4	0.0071301248
制作	4	0.0071301248
音楽	4	0.0071301248
一	3	0.0053475936
中	3	0.0053475936
北米	3	0.0053475936
リンク	3	0.0053475936
ミュージック	3	0.0053475936
バスケットボール	3	0.0053475936
展	3	0.0053475936
よう	3	0.0053475936
ロボット	3	0.0053475936
他	3	0.0053475936
年代	3	0.0053475936
番組	3	0.0053475936
プロダクト	3	0.0053475936
岐阜	3	0.0053475936
ロンドン	3	0.0053475936
個展	3	0.0053475936
イギリス	3	0.0053475936
キャラクター	3	0.0053475936
世界	3	0.0053475936
イタリア	2	0.0035650624
日経	2	0.0035650624
テレビ	2	0.0035650624
工業	2	0.0035650624
オリジナル	2	0.0035650624
レコード	2	0.0035650624
日本人	2	0.0035650624
作成	2	0.0035650624
エッジ	2	0.0035650624
アワード	2	0.0035650624
企画	2	0.0035650624
街	2	0.0035650624
オーディオ	2	0.0035650624
アクティブ	2	0.0035650624
ビデオ	2	0.0035650624
ビル	2	0.0035650624
人々	2	0.0035650624
カッティング	2	0.0035650624
パッケージ	2	0.0035650624
外部	2	0.0035650624
数々	2	0.0035650624
パーティ	2	0.0035650624
ファンキー	2	0.0035650624
存在	2	0.0035650624
銅賞	2	0.0035650624
作品	2	0.0035650624
ファッション	2	0.0035650624
監督	2	0.0035650624
活動	2	0.0035650624
独特	2	0.0035650624
県	2	0.0035650624
クリップ	2	0.0035650624
参加	2	0.0035650624
登場	2	0.0035650624
曲線	2	0.0035650624
ソニーマガジンズ	2	0.0035650624
等	2	0.0035650624
位	2	0.0035650624
アニメーション	2	0.0035650624
パルコギャラリー	2	0.0035650624
使用	2	0.0035650624
部門	2	0.0035650624
型	2	0.0035650624
展示	2	0.0035650624
著書	2	0.0035650624
ボード	2	0.0035650624
グラフィックデザイナー	2	0.0035650624
多数	2	0.0035650624
経歴	2	0.0035650624
グッド	2	0.0035650624
アジア	2	0.0035650624
フェスティバル	2	0.0035650624
世界中	2	0.0035650624
若者	2	0.0035650624
アート	2	0.0035650624
デザイナー	2	0.0035650624
グラフィック	2	0.0035650624
評価	2	0.0035650624
晶文社	1	0.0017825312
ペット	1	0.0017825312
新宿	1	0.0017825312
ため	1	0.0017825312
者	1	0.0017825312
オムニバス	1	0.0017825312
招待	1	0.0017825312
ブーム	1	0.0017825312
グループ	1	0.0017825312
記録	1	0.0017825312
アイコ	1	0.0017825312
メディア	1	0.0017825312
世	1	0.0017825312
アーティスト	1	0.0017825312
日本語	1	0.0017825312
初	1	0.0017825312
ばん	1	0.0017825312
もの	1	0.0017825312
師	1	0.0017825312
シューズ	1	0.0017825312
存命	1	0.0017825312
起動	1	0.0017825312
商品	1	0.0017825312
移動	1	0.0017825312
イラク	1	0.0017825312
従来	1	0.0017825312
ソフトウエア	1	0.0017825312
ホット	1	0.0017825312
パリ	1	0.0017825312
時	1	0.0017825312
ボトル	1	0.0017825312
事典	1	0.0017825312
ジョージ	1	0.0017825312
版	1	0.0017825312
ドッグス	1	0.0017825312
書房	1	0.0017825312
パイオニア	1	0.0017825312
出演	1	0.0017825312
卒業	1	0.0017825312
達	1	0.0017825312
さ	1	0.0017825312
著	1	0.0017825312
言葉	1	0.0017825312
オーナー	1	0.0017825312
フリー	1	0.0017825312
ミックス	1	0.0017825312
テディベア	1	0.0017825312
高値	1	0.0017825312
イメージ	1	0.0017825312
規模	1	0.0017825312
クリントン	1	0.0017825312
駆使	1	0.0017825312
ワークス	1	0.0017825312
色	1	0.0017825312
ピンク色	1	0.0017825312
イラン	1	0.0017825312
関係	1	0.0017825312
シンガポール	1	0.0017825312
オフィシャル	1	0.0017825312
多才	1	0.0017825312
芝浦	1	0.0017825312
アルバム	1	0.0017825312
田辺	1	0.0017825312
リリース	1	0.0017825312
企業	1	0.0017825312
飛び入り	1	0.0017825312
著名	1	0.0017825312
非常	1	0.0017825312
かつら	1	0.0017825312
ミュージアム	1	0.0017825312
二	1	0.0017825312
放送	1	0.0017825312
生まれ	1	0.0017825312
選出	1	0.0017825312
マイケル	1	0.0017825312
キュー	1	0.0017825312
全国	1	0.0017825312
