#語	出現回数	TF
キング	50	0.0300661455
年	43	0.0258568851
運動	31	0.0186410102
黒人	27	0.0162357186
暴力	23	0.0138304269
差別	22	0.0132291040
月	20	0.0120264582
アメリカ	20	0.0120264582
日	19	0.0114251353
権	19	0.0114251353
人	19	0.0114251353
人種	19	0.0114251353
公民	18	0.0108238124
牧師	16	0.0096211666
編集	16	0.0096211666
的	16	0.0096211666
州	14	0.0084185207
私	13	0.0078171978
暗殺	12	0.0072158749
マーティン	12	0.0072158749
系	12	0.0072158749
白人	12	0.0072158749
ため	11	0.0066145520
中	11	0.0066145520
ルーサー	11	0.0066145520
受賞	11	0.0066145520
者	10	0.0060132291
もの	9	0.0054119062
派	9	0.0054119062
大統領	9	0.0054119062
アフリカ	9	0.0054119062
の	8	0.0048105833
主義	8	0.0048105833
法	8	0.0048105833
その後	8	0.0048105833
社会	8	0.0048105833
演説	8	0.0048105833
後	8	0.0048105833
抵抗	7	0.0042092604
これ	7	0.0042092604
平和	6	0.0036079375
よう	6	0.0036079375
賞	6	0.0036079375
連邦	6	0.0036079375
楽曲	6	0.0036079375
政府	6	0.0036079375
誕生	6	0.0036079375
アメリカ合衆国	6	0.0036079375
大学	6	0.0036079375
ノーベル	6	0.0036079375
解放	6	0.0036079375
ジュニア	6	0.0036079375
制定	5	0.0030066146
ブラック	5	0.0030066146
就任	5	0.0030066146
戦争	5	0.0030066146
指導	5	0.0030066146
上	5	0.0030066146
撤廃	5	0.0030066146
ワシントン	5	0.0030066146
人物	5	0.0030066146
国際	5	0.0030066146
奴隷	5	0.0030066146
自ら	5	0.0030066146
法的	4	0.0024052916
民主	4	0.0024052916
南部	4	0.0024052916
自由	4	0.0024052916
政権	4	0.0024052916
姿勢	4	0.0024052916
逮捕	4	0.0024052916
活動	4	0.0024052916
ケネディ	4	0.0024052916
議会	4	0.0024052916
バス	4	0.0024052916
下	4	0.0024052916
自身	4	0.0024052916
有名	4	0.0024052916
父	4	0.0024052916
パワー	4	0.0024052916
ボストン	4	0.0024052916
支持	4	0.0024052916
ジョンソン	4	0.0024052916
祝日	3	0.0018039687
ジョージ	3	0.0018039687
モー	3	0.0018039687
取り扱い	3	0.0018039687
問題	3	0.0018039687
時代	3	0.0018039687
夢	3	0.0018039687
スピーチ	3	0.0018039687
過激	3	0.0018039687
収録	3	0.0018039687
レイ	3	0.0018039687
社	3	0.0018039687
メンフィス	3	0.0018039687
神	3	0.0018039687
行進	3	0.0018039687
事件	3	0.0018039687
反対	3	0.0018039687
英語	3	0.0018039687
男性	3	0.0018039687
理由	3	0.0018039687
日本	3	0.0018039687
代表	3	0.0018039687
世界	3	0.0018039687
アラバマ	3	0.0018039687
施行	3	0.0018039687
父親	3	0.0018039687
ベトナム	3	0.0018039687
話	3	0.0018039687
事	3	0.0018039687
二	3	0.0018039687
マイケル	3	0.0018039687
際	3	0.0018039687
出典	3	0.0018039687
宣言	3	0.0018039687
手段	3	0.0018039687
関連	3	0.0018039687
判決	3	0.0018039687
曲	3	0.0018039687
連盟	3	0.0018039687
等	3	0.0018039687
出版	3	0.0018039687
世論	3	0.0018039687
たち	3	0.0018039687
みすず書房	2	0.0012026458
名誉	2	0.0012026458
施設	2	0.0012026458
意識	2	0.0012026458
場	2	0.0012026458
水	2	0.0012026458
リンク	2	0.0012026458
結果	2	0.0012026458
弱腰	2	0.0012026458
連合	2	0.0012026458
ひとつ	2	0.0012026458
層	2	0.0012026458
ビデオ	2	0.0012026458
毎年	2	0.0012026458
山	2	0.0012026458
思想	2	0.0012026458
命	2	0.0012026458
彼ら	2	0.0012026458
参考	2	0.0012026458
新た	2	0.0012026458
北部	2	0.0012026458
状況	2	0.0012026458
記念	2	0.0012026458
息子	2	0.0012026458
意思	2	0.0012026458
テル	2	0.0012026458
教会	2	0.0012026458
長生き	2	0.0012026458
デモ	2	0.0012026458
生前	2	0.0012026458
時期	2	0.0012026458
登場	2	0.0012026458
店員	2	0.0012026458
警察	2	0.0012026458
以来	2	0.0012026458
在学	2	0.0012026458
意味	2	0.0012026458
側面	2	0.0012026458
数	2	0.0012026458
敵	2	0.0012026458
公共	2	0.0012026458
精力	2	0.0012026458
世紀	2	0.0012026458
新教	2	0.0012026458
講談社	2	0.0012026458
表示	2	0.0012026458
金	2	0.0012026458
様	2	0.0012026458
受章	2	0.0012026458
支配	2	0.0012026458
改名	2	0.0012026458
容認	2	0.0012026458
市	2	0.0012026458
子孫	2	0.0012026458
テーマ	2	0.0012026458
初	2	0.0012026458
月曜日	2	0.0012026458
区別	2	0.0012026458
国内	2	0.0012026458
勲章	2	0.0012026458
皆さん	2	0.0012026458
時代遅れ	2	0.0012026458
各州	2	0.0012026458
コレッタ	2	0.0012026458
言葉	2	0.0012026458
頂上	2	0.0012026458
関係	2	0.0012026458
ステップ	2	0.0012026458
赤十字	2	0.0012026458
文献	2	0.0012026458
アトランタ	2	0.0012026458
外部	2	0.0012026458
映像	2	0.0012026458
生い立ち	2	0.0012026458
批判	2	0.0012026458
約束	2	0.0012026458
ジョージア	2	0.0012026458
内容	2	0.0012026458
一部	2	0.0012026458
勝利	2	0.0012026458
解決	2	0.0012026458
目	2	0.0012026458
式	2	0.0012026458
偏見	2	0.0012026458
裁判所	2	0.0012026458
化	2	0.0012026458
脚注	2	0.0012026458
地	2	0.0012026458
雇用	2	0.0012026458
ヘンリー	2	0.0012026458
提唱	2	0.0012026458
歳	2	0.0012026458
死	2	0.0012026458
死後	2	0.0012026458
彼	2	0.0012026458
項目	2	0.0012026458
黄金	2	0.0012026458
各地	2	0.0012026458
死去	2	0.0012026458
遊説	2	0.0012026458
抗議	2	0.0012026458
家	2	0.0012026458
盛り上がり	2	0.0012026458
それ	2	0.0012026458
以下	2	0.0012026458
最高	2	0.0012026458
名前	2	0.0012026458
違憲	2	0.0012026458
全て	2	0.0012026458
評価	2	0.0012026458
後列	1	0.0006013229
同店	1	0.0006013229
全米	1	0.0006013229
以降	1	0.0006013229
堂	1	0.0006013229
凶弾	1	0.0006013229
頃	1	0.0006013229
項	1	0.0006013229
内部	1	0.0006013229
予見	1	0.0006013229
記録	1	0.0006013229
名	1	0.0006013229
一切	1	0.0006013229
スタンフォード	1	0.0006013229
モス	1	0.0006013229
民	1	0.0006013229
動き	1	0.0006013229
極端	1	0.0006013229
悲劇	1	0.0006013229
強硬	1	0.0006013229
日本語	1	0.0006013229
もと	1	0.0006013229
工業	1	0.0006013229
史跡	1	0.0006013229
提出	1	0.0006013229
性	1	0.0006013229
対象	1	0.0006013229
ミシェル	1	0.0006013229
事態	1	0.0006013229
到達	1	0.0006013229
合衆国	1	0.0006013229
実現	1	0.0006013229
移動	1	0.0006013229
説教	1	0.0006013229
局	1	0.0006013229
事典	1	0.0006013229
反発	1	0.0006013229
徴兵	1	0.0006013229
ネーム	1	0.0006013229
根絶	1	0.0006013229
卒業	1	0.0006013229
史上	1	0.0006013229
蔓延	1	0.0006013229
術	1	0.0006013229
達	1	0.0006013229
特徴	1	0.0006013229
さ	1	0.0006013229
街	1	0.0006013229
フリー	1	0.0006013229
高校	1	0.0006013229
汝	1	0.0006013229
観客	1	0.0006013229
明確	1	0.0006013229
脳卒中	1	0.0006013229
紙幣	1	0.0006013229
表	1	0.0006013229
精神	1	0.0006013229
呼び出し	1	0.0006013229
ランク	1	0.0006013229
泥沼	1	0.0006013229
最後	1	0.0006013229
人々	1	0.0006013229
訴え	1	0.0006013229
有色	1	0.0006013229
障害	1	0.0006013229
ら	1	0.0006013229
シニア	1	0.0006013229
活発	1	0.0006013229
労働	1	0.0006013229
機会	1	0.0006013229
佐藤	1	0.0006013229
没	1	0.0006013229
法令	1	0.0006013229
意志	1	0.0006013229
教団	1	0.0006013229
中央	1	0.0006013229
アングロサクソン	1	0.0006013229
宗教	1	0.0006013229
水飲み	1	0.0006013229
名演	1	0.0006013229
クリストファー	1	0.0006013229
ヵ月	1	0.0006013229
演奏	1	0.0006013229
高邁	1	0.0006013229
セ	1	0.0006013229
橋頭堡	1	0.0006013229
ショート	1	0.0006013229
コロンブス	1	0.0006013229
肯定	1	0.0006013229
ジャクソン	1	0.0006013229
テネシー	1	0.0006013229
積極	1	0.0006013229
記述	1	0.0006013229
刺殺	1	0.0006013229
家族	1	0.0006013229
ヶ月	1	0.0006013229
ハーフ	1	0.0006013229
博士	1	0.0006013229
母国	1	0.0006013229
ライ	1	0.0006013229
自覚	1	0.0006013229
テロ	1	0.0006013229
警官	1	0.0006013229
頂点	1	0.0006013229
部	1	0.0006013229
拒絶	1	0.0006013229
幸せ	1	0.0006013229
声	1	0.0006013229
不全	1	0.0006013229
廃止	1	0.0006013229
地帯	1	0.0006013229
収拾	1	0.0006013229
棺	1	0.0006013229
・	1	0.0006013229
休日	1	0.0006013229
即興	1	0.0006013229
集会	1	0.0006013229
動画	1	0.0006013229
夏	1	0.0006013229
クリップ	1	0.0006013229
デー	1	0.0006013229
ケニア	1	0.0006013229
発展	1	0.0006013229
全文	1	0.0006013229
マルチメディア	1	0.0006013229
インフラ	1	0.0006013229
教材	1	0.0006013229
姉妹	1	0.0006013229
夜	1	0.0006013229
基金	1	0.0006013229
幼少	1	0.0006013229
女性	1	0.0006013229
恩恵	1	0.0006013229
年生	1	0.0006013229
ナス	1	0.0006013229
体験	1	0.0006013229
夫	1	0.0006013229
リム	1	0.0006013229
前日	1	0.0006013229
病院	1	0.0006013229
申	1	0.0006013229
吹奏楽	1	0.0006013229
現代新書	1	0.0006013229
当時	1	0.0006013229
重要	1	0.0006013229
体制	1	0.0006013229
ドン	1	0.0006013229
物事	1	0.0006013229
腎	1	0.0006013229
通常	1	0.0006013229
リン	1	0.0006013229
独立	1	0.0006013229
岩波	1	0.0006013229
学者	1	0.0006013229
教徒	1	0.0006013229
自称	1	0.0006013229
中学校	1	0.0006013229
生誕	1	0.0006013229
搬送	1	0.0006013229
党	1	0.0006013229
法律	1	0.0006013229
改革	1	0.0006013229
マーシャル	1	0.0006013229
赤	1	0.0006013229
統治	1	0.0006013229
インド	1	0.0006013229
大都市	1	0.0006013229
専用	1	0.0006013229
待遇	1	0.0006013229
要因	1	0.0006013229
学校	1	0.0006013229
青年	1	0.0006013229
隔絶	1	0.0006013229
当該	1	0.0006013229
彼女	1	0.0006013229
半身不随	1	0.0006013229
ロナルド	1	0.0006013229
使用	1	0.0006013229
推進	1	0.0006013229
委員	1	0.0006013229
入り口	1	0.0006013229
喉	1	0.0006013229
部門	1	0.0006013229
同名	1	0.0006013229
ミシガン	1	0.0006013229
工廠	1	0.0006013229
注文	1	0.0006013229
がち	1	0.0006013229
間	1	0.0006013229
分離	1	0.0006013229
ニュージャージー	1	0.0006013229
難民	1	0.0006013229
すべて	1	0.0006013229
権力	1	0.0006013229
最前線	1	0.0006013229
理想	1	0.0006013229
わけ	1	0.0006013229
反応	1	0.0006013229
一瞬	1	0.0006013229
男の子	1	0.0006013229
矢先	1	0.0006013229
整備	1	0.0006013229
これら	1	0.0006013229
人生	1	0.0006013229
啓蒙	1	0.0006013229
レーガン	1	0.0006013229
市警	1	0.0006013229
選挙	1	0.0006013229
国外	1	0.0006013229
山頂	1	0.0006013229
共感	1	0.0006013229
ファースト	1	0.0006013229
神学	1	0.0006013229
栄光	1	0.0006013229
根拠	1	0.0006013229
重	1	0.0006013229
前年	1	0.0006013229
緑	1	0.0006013229
強制	1	0.0006013229
大戦	1	0.0006013229
環境	1	0.0006013229
ないがしろ	1	0.0006013229
ジェームズ	1	0.0006013229
ホース	1	0.0006013229
犯人	1	0.0006013229
心配	1	0.0006013229
編	1	0.0006013229
発生	1	0.0006013229
いた事	1	0.0006013229
グリーン	1	0.0006013229
参照	1	0.0006013229
再臨	1	0.0006013229
爆弾	1	0.0006013229
徹底	1	0.0006013229
困難	1	0.0006013229
交通	1	0.0006013229
目次	1	0.0006013229
一	1	0.0006013229
出来事	1	0.0006013229
服役	1	0.0006013229
ダグラス	1	0.0006013229
万	1	0.0006013229
平易	1	0.0006013229
命令	1	0.0006013229
仲介	1	0.0006013229
役割	1	0.0006013229
笑いもの	1	0.0006013229
レディ	1	0.0006013229
世	1	0.0006013229
嘘	1	0.0006013229
記	1	0.0006013229
故人	1	0.0006013229
兵士	1	0.0006013229
工作	1	0.0006013229
スコット	1	0.0006013229
必然	1	0.0006013229
法案	1	0.0006013229
それら	1	0.0006013229
服従	1	0.0006013229
運用	1	0.0006013229
一時期	1	0.0006013229
ノエル	1	0.0006013229
席	1	0.0006013229
設立	1	0.0006013229
勘違い	1	0.0006013229
曲目	1	0.0006013229
丸腰	1	0.0006013229
