#語	出現回数	TF	IDF	TF-IDF	
弁当	18	0.07894736842105263	2.6989700043360187	0.21307657928968568
松花堂	16	0.07017543859649122	3.0	0.21052631578947367
貴志	5	0.021929824561403508	3.0	0.06578947368421052
仕切り	4	0.017543859649122806	3.0	0.05263157894736842
箱	4	0.017543859649122806	2.6989700043360187	0.04735035095326348
料理	4	0.017543859649122806	2.3979400086720375	0.04206912295915855
器	4	0.017543859649122806	2.3010299956639813	0.04036894729235055
湯木	3	0.013157894736842105	3.0	0.039473684210526314
乗	3	0.013157894736842105	2.6989700043360187	0.03551276321494761
昭	3	0.013157894736842105	2.5228787452803374	0.03319577296421496
もの	5	0.021929824561403508	1.3279021420642825	0.029120661010181632
懐石	2	0.008771929824561403	3.0	0.02631578947368421
吉兆	2	0.008771929824561403	3.0	0.02631578947368421
流れ	2	0.008771929824561403	3.0	0.02631578947368421
幕の内	2	0.008771929824561403	3.0	0.02631578947368421
十字形	2	0.008771929824561403	3.0	0.02631578947368421
茶	2	0.008771929824561403	2.6989700043360187	0.02367517547663174
様式	2	0.008771929824561403	2.6989700043360187	0.02367517547663174
文化	3	0.013157894736842105	1.7695510786217261	0.023283566823970078
年	5	0.021929824561403508	1.0409586076789064	0.02282803964208128
昭和	3	0.013157894736842105	1.6777807052660807	0.022076061911395797
食	2	0.008771929824561403	2.3979400086720375	0.021034561479579276
日本	4	0.017543859649122806	1.1870866433571445	0.020826081462406044
八幡	2	0.008771929824561403	2.3010299956639813	0.020184473646175274
項目	4	0.017543859649122806	1.1426675035687315	0.020046798308223358
江戸	2	0.008771929824561403	1.958607314841775	0.017180765919664692
大阪	2	0.008771929824561403	1.958607314841775	0.017180765919664692
者	3	0.013157894736842105	1.1870866433571445	0.015619561096804532
市	2	0.008771929824561403	1.5228787452803376	0.01335858548491524
加筆	2	0.008771929824561403	1.5086383061657274	0.01323366935233094
訂正	2	0.008771929824561403	1.5086383061657274	0.01323366935233094
家	2	0.008771929824561403	1.5086383061657274	0.01323366935233094
盛り	1	0.0043859649122807015	3.0	0.013157894736842105
茶事	1	0.0043859649122807015	3.0	0.013157894736842105
本膳	1	0.0043859649122807015	3.0	0.013157894736842105
コンセプト	1	0.0043859649122807015	3.0	0.013157894736842105
煙草	1	0.0043859649122807015	3.0	0.013157894736842105
かぶせ蓋	1	0.0043859649122807015	3.0	0.013157894736842105
異説	1	0.0043859649122807015	3.0	0.013157894736842105
料亭	1	0.0043859649122807015	3.0	0.013157894736842105
十字	1	0.0043859649122807015	3.0	0.013157894736842105
当主	1	0.0043859649122807015	3.0	0.013157894736842105
焼き物	1	0.0043859649122807015	3.0	0.013157894736842105
都度	1	0.0043859649122807015	3.0	0.013157894736842105
味	1	0.0043859649122807015	3.0	0.013157894736842105
匂い	1	0.0043859649122807015	3.0	0.013157894736842105
創作	1	0.0043859649122807015	3.0	0.013157894736842105
見栄え	1	0.0043859649122807015	3.0	0.013157894736842105
他家	1	0.0043859649122807015	3.0	0.013157894736842105
絵具	1	0.0043859649122807015	3.0	0.013157894736842105
屈指	1	0.0043859649122807015	3.0	0.013157894736842105
煮物	1	0.0043859649122807015	3.0	0.013157894736842105
入れ物	1	0.0043859649122807015	3.0	0.013157894736842105
式部	1	0.0043859649122807015	3.0	0.013157894736842105
刺身	1	0.0043859649122807015	3.0	0.013157894736842105
源流	1	0.0043859649122807015	3.0	0.013157894736842105
宮家	1	0.0043859649122807015	3.0	0.013157894736842105
盆	1	0.0043859649122807015	3.0	0.013157894736842105
入れ	1	0.0043859649122807015	3.0	0.013157894736842105
来客	1	0.0043859649122807015	3.0	0.013157894736842105
桜宮	1	0.0043859649122807015	3.0	0.013157894736842105
ごはん	1	0.0043859649122807015	3.0	0.013157894736842105
数種類	1	0.0043859649122807015	3.0	0.013157894736842105
松庵	1	0.0043859649122807015	3.0	0.013157894736842105
石清水八幡宮	1	0.0043859649122807015	3.0	0.013157894736842105
名	2	0.008771929824561403	1.494850021680094	0.013112719488421876
協力	2	0.008771929824561403	1.4436974992327127	0.012664013151164145
時代	2	0.008771929824561403	1.408935392973501	0.012359082394504393
の	2	0.008771929824561403	1.3767507096020997	0.012076760610544733
後世	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
見た目	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
貞一	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
ヒント	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
茶室	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
卿	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
おかず	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
代々	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
折	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
美術館	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
誤解	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
挨拶	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
飯	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
混同	1	0.0043859649122807015	2.6989700043360187	0.01183758773831587
縁	1	0.0043859649122807015	2.5228787452803374	0.011065257654738321
二郎	1	0.0043859649122807015	2.5228787452803374	0.011065257654738321
配置	1	0.0043859649122807015	2.5228787452803374	0.011065257654738321
僧	1	0.0043859649122807015	2.5228787452803374	0.011065257654738321
創始	1	0.0043859649122807015	2.5228787452803374	0.011065257654738321
始め	1	0.0043859649122807015	2.3979400086720375	0.010517280739789638
邸	1	0.0043859649122807015	2.3979400086720375	0.010517280739789638
食品	1	0.0043859649122807015	2.3979400086720375	0.010517280739789638
農家	1	0.0043859649122807015	2.3010299956639813	0.010092236823087637
泉	1	0.0043859649122807015	2.3010299956639813	0.010092236823087637
奈良	1	0.0043859649122807015	2.221848749616356	0.009744950656212089
それぞれ	1	0.0043859649122807015	2.221848749616356	0.009744950656212089
話題	1	0.0043859649122807015	2.221848749616356	0.009744950656212089
ノート	1	0.0043859649122807015	2.154901959985743	0.009451324385902382
デザイン	1	0.0043859649122807015	2.0969100130080562	0.009196973741263404
百	1	0.0043859649122807015	2.0969100130080562	0.009196973741263404
府	1	0.0043859649122807015	2.0969100130080562	0.009196973741263404
上記	1	0.0043859649122807015	2.0	0.008771929824561403
発展	1	0.0043859649122807015	1.958607314841775	0.008590382959832346
依頼	1	0.0043859649122807015	1.958607314841775	0.008590382959832346
京都	1	0.0043859649122807015	1.9208187539523753	0.008424643657685856
誕生	1	0.0043859649122807015	1.8860566476931633	0.00827217827935598
形	1	0.0043859649122807015	1.8860566476931633	0.00827217827935598
初期	1	0.0043859649122807015	1.8860566476931633	0.00827217827935598
代	1	0.0043859649122807015	1.8860566476931633	0.00827217827935598
種	1	0.0043859649122807015	1.853871964321762	0.00813101738737615
頃	1	0.0043859649122807015	1.8239087409443187	0.007999599740983854
事	1	0.0043859649122807015	1.8239087409443187	0.007999599740983854
社	1	0.0043859649122807015	1.7212463990471711	0.007549326311610399
分	1	0.0043859649122807015	1.6575773191777938	0.007270075961306113
当時	1	0.0043859649122807015	1.6575773191777938	0.007270075961306113
内	1	0.0043859649122807015	1.619788758288394	0.007104336659159623
数	1	0.0043859649122807015	1.585026652029182	0.006951871280829745
歴史	1	0.0043859649122807015	1.5686362358410126	0.006879983490530757
それ	1	0.0043859649122807015	1.5228787452803376	0.00667929274245762
二	1	0.0043859649122807015	1.4814860601221125	0.0064977458777285635
記事	1	0.0043859649122807015	1.4685210829577449	0.006440881942797126
使用	1	0.0043859649122807015	1.4685210829577449	0.006440881942797126
これ	1	0.0043859649122807015	1.408935392973501	0.0061795411972521965
よう	1	0.0043859649122807015	1.3767507096020997	0.006038380305272367
中	1	0.0043859649122807015	1.3665315444204136	0.0059935594053526905
ため	1	0.0043859649122807015	1.2291479883578558	0.005390999948937963
関連	1	0.0043859649122807015	1.1191864077192086	0.004908712314557933
編集	1	0.0043859649122807015	1.0177287669604316	0.004463722662107155
作成	1	0.0043859649122807015	1.00436480540245	0.004405108795624781
カテゴリ	1	0.0043859649122807015	1.00436480540245	0.004405108795624781
百科	1	0.0043859649122807015	1.0	0.0043859649122807015
移動	1	0.0043859649122807015	1.0	0.0043859649122807015
