#語	出現回数	TF
版	6	0.0338983051
年	6	0.0338983051
出版	5	0.0282485876
書	5	0.0282485876
祭祀	4	0.0225988701
草稿	3	0.0169491525
これ	3	0.0169491525
無名	2	0.0112994350
者	2	0.0112994350
現存	2	0.0112994350
登場	2	0.0112994350
誤訳	2	0.0112994350
間違い	2	0.0112994350
判	2	0.0112994350
社	2	0.0112994350
本書	2	0.0112994350
発禁	2	0.0112994350
削除	2	0.0112994350
英訳	2	0.0112994350
喉	2	0.0112994350
後	2	0.0112994350
ドイツ	2	0.0112994350
つ折り	2	0.0112994350
著者	2	0.0112994350
語	2	0.0112994350
初版	2	0.0112994350
存在	2	0.0112994350
神話	2	0.0112994350
部	2	0.0112994350
処分	2	0.0112994350
作品	2	0.0112994350
自殺	1	0.0056497175
以降	1	0.0056497175
三	1	0.0056497175
伝承	1	0.0056497175
部分	1	0.0056497175
施錠	1	0.0056497175
焚書	1	0.0056497175
ニューヨーク	1	0.0056497175
絞殺	1	0.0056497175
アメリカ	1	0.0056497175
発行	1	0.0056497175
百科	1	0.0056497175
ひき	1	0.0056497175
残存	1	0.0056497175
発表	1	0.0056497175
見聞	1	0.0056497175
信仰	1	0.0056497175
翌年	1	0.0056497175
注意	1	0.0056497175
爪	1	0.0056497175
本	1	0.0056497175
木版	1	0.0056497175
中	1	0.0056497175
図書館	1	0.0056497175
移動	1	0.0056497175
死体	1	0.0056497175
画	1	0.0056497175
作成	1	0.0056497175
その後	1	0.0056497175
事典	1	0.0056497175
鉄	1	0.0056497175
友人	1	0.0056497175
留め	1	0.0056497175
名付け親	1	0.0056497175
意味	1	0.0056497175
デュッセルドルフ	1	0.0056497175
書籍	1	0.0056497175
フリー	1	0.0056497175
物語	1	0.0056497175
神	1	0.0056497175
発見	1	0.0056497175
革	1	0.0056497175
八	1	0.0056497175
三つ	1	0.0056497175
部屋	1	0.0056497175
古代	1	0.0056497175
クォート	1	0.0056497175
彼	1	0.0056497175
多く	1	0.0056497175
核心	1	0.0056497175
刊行	1	0.0056497175
翻訳	1	0.0056497175
架空	1	0.0056497175
全部	1	0.0056497175
検索	1	0.0056497175
ロンドン	1	0.0056497175
文献	1	0.0056497175
宗派	1	0.0056497175
二	1	0.0056497175
言語	1	0.0056497175
公的	1	0.0056497175
無銘	1	0.0056497175
部数	1	0.0056497175
時折	1	0.0056497175
多数	1	0.0056497175
稀覯	1	0.0056497175
ヨーロッパ	1	0.0056497175
不明	1	0.0056497175
本当	1	0.0056497175
カテゴリ	1	0.0056497175
復元	1	0.0056497175
出典	1	0.0056497175
焼却	1	0.0056497175
コレクション	1	0.0056497175
カミソリ	1	0.0056497175
世界中	1	0.0056497175
さまざま	1	0.0056497175
所有	1	0.0056497175
記述	1	0.0056497175
装丁	1	0.0056497175
自ら	1	0.0056497175
金	1	0.0056497175
黒	1	0.0056497175
海賊版	1	0.0056497175
四	1	0.0056497175
秘密	1	0.0056497175
跡	1	0.0056497175
たち	1	0.0056497175
現在	1	0.0056497175
人物	1	0.0056497175
独	1	0.0056497175
グロテスク	1	0.0056497175
私的	1	0.0056497175
英	1	0.0056497175
廉価	1	0.0056497175
誤植	1	0.0056497175
製	1	0.0056497175
