#語	出現回数	TF
朝	45	0.0546116505
アフガニスタン	40	0.0485436893
年	29	0.0351941748
歴史	16	0.0194174757
編集	15	0.0182038835
イラン	11	0.0133495146
者	8	0.0097087379
時代	8	0.0097087379
インド	8	0.0097087379
人	8	0.0097087379
国	8	0.0097087379
中央アジア	7	0.0084951456
世紀	7	0.0084951456
支配	7	0.0084951456
地域	7	0.0084951456
国家	6	0.0072815534
独立	6	0.0072815534
参照	6	0.0072815534
ブル	6	0.0072815534
モンゴル	5	0.0060679612
イスラーム	5	0.0060679612
詳細	5	0.0060679612
イギリス	5	0.0060679612
建国	5	0.0060679612
紀元前	5	0.0060679612
勢力	5	0.0060679612
加筆	4	0.0048543689
政権	4	0.0048543689
訂正	4	0.0048543689
カー	4	0.0048543689
協力	4	0.0048543689
関連	4	0.0048543689
化	4	0.0048543689
項目	4	0.0048543689
アフガン	4	0.0048543689
征服	4	0.0048543689
ため	3	0.0036407767
ウズベク	3	0.0036407767
滅亡	3	0.0036407767
占領	3	0.0036407767
紛争	3	0.0036407767
崩壊	3	0.0036407767
部	3	0.0036407767
系	3	0.0036407767
旧石器時代	3	0.0036407767
戦争	3	0.0036407767
改革	3	0.0036407767
族	3	0.0036407767
領有	3	0.0036407767
一	3	0.0036407767
清	3	0.0036407767
執筆	3	0.0036407767
中	3	0.0036407767
文化	3	0.0036407767
中国	3	0.0036407767
的	3	0.0036407767
これ	3	0.0036407767
トルコ	3	0.0036407767
大王	3	0.0036407767
古代	3	0.0036407767
死後	3	0.0036407767
先史	3	0.0036407767
各地	3	0.0036407767
アジア	3	0.0036407767
節	3	0.0036407767
以前	2	0.0024271845
頃	2	0.0024271845
項	2	0.0024271845
称号	2	0.0024271845
記録	2	0.0024271845
国王	2	0.0024271845
イラク	2	0.0024271845
事典	2	0.0024271845
連合	2	0.0024271845
著	2	0.0024271845
防衛	2	0.0024271845
回復	2	0.0024271845
地方	2	0.0024271845
参考	2	0.0024271845
帝国	2	0.0024271845
人民	2	0.0024271845
急進	2	0.0024271845
都市	2	0.0024271845
よう	2	0.0024271845
北部	2	0.0024271845
王国	2	0.0024271845
民雄	2	0.0024271845
王朝	2	0.0024271845
産	2	0.0024271845
朝貢	2	0.0024271845
政府	2	0.0024271845
明石書店	2	0.0024271845
内戦	2	0.0024271845
軍事	2	0.0024271845
統治	2	0.0024271845
推進	2	0.0024271845
位置	2	0.0024271845
条約	2	0.0024271845
川	2	0.0024271845
編	2	0.0024271845
部族	2	0.0024271845
その他	2	0.0024271845
上	2	0.0024271845
下	2	0.0024271845
バー	2	0.0024271845
即位	2	0.0024271845
訳	2	0.0024271845
首都	2	0.0024271845
東征	2	0.0024271845
前	2	0.0024271845
キプロス	2	0.0024271845
