#語	出現回数	TF
乃木	21	0.0527638191
神社	13	0.0326633166
京都	9	0.0226130653
年	7	0.0175879397
府	6	0.0150753769
将軍	6	0.0150753769
日	5	0.0125628141
市	4	0.0100502513
もの	4	0.0100502513
現地	4	0.0100502513
創建	4	0.0100502513
戦争	4	0.0100502513
露	4	0.0100502513
編集	4	0.0100502513
とき	3	0.0075376884
希典	3	0.0075376884
壽	3	0.0075376884
月	3	0.0075376884
社	3	0.0075376884
等	3	0.0075376884
藩	3	0.0075376884
号	3	0.0075376884
分	2	0.0050251256
施設	2	0.0050251256
リンク	2	0.0050251256
時	2	0.0050251256
伏見	2	0.0050251256
陵	2	0.0050251256
台湾	2	0.0050251256
麓	2	0.0050251256
外部	2	0.0050251256
際	2	0.0050251256
鉄道	2	0.0050251256
建物	2	0.0050251256
度	2	0.0050251256
社格	2	0.0050251256
アクセス	2	0.0050251256
ロシア	2	0.0050251256
軍	2	0.0050251256
関連	2	0.0050251256
京阪	2	0.0050251256
大正	2	0.0050251256
館	2	0.0050251256
吾妻	2	0.0050251256
区	2	0.0050251256
はじめ	2	0.0050251256
会社	2	0.0050251256
長	2	0.0050251256
項目	2	0.0050251256
明治天皇	2	0.0050251256
江戸	2	0.0050251256
心	2	0.0050251256
駅	2	0.0050251256
秒	2	0.0050251256
線	2	0.0050251256
大阪	2	0.0050251256
出身	2	0.0050251256
愛馬	2	0.0050251256
一	1	0.0025125628
後世	1	0.0025125628
者	1	0.0025125628
歴任	1	0.0025125628
希	1	0.0025125628
明	1	0.0025125628
成	1	0.0025125628
高揚	1	0.0025125628
桃山町板倉周防	1	0.0025125628
浜寺	1	0.0025125628
大塚	1	0.0025125628
再現	1	0.0025125628
手紙	1	0.0025125628
別	1	0.0025125628
山陽	1	0.0025125628
親交	1	0.0025125628
奈良	1	0.0025125628
大葬	1	0.0025125628
桃山御陵前	1	0.0025125628
藩士	1	0.0025125628
部下	1	0.0025125628
康成	1	0.0025125628
所在地	1	0.0025125628
場	1	0.0025125628
移動	1	0.0025125628
依頼	1	0.0025125628
父	1	0.0025125628
鹿児島	1	0.0025125628
日本人	1	0.0025125628
住まい	1	0.0025125628
海軍	1	0.0025125628
彫刻	1	0.0025125628
提言	1	0.0025125628
作成	1	0.0025125628
終結	1	0.0025125628
事典	1	0.0025125628
樹齢	1	0.0025125628
武士	1	0.0025125628
切り出し	1	0.0025125628
豊	1	0.0025125628
人となり	1	0.0025125628
前	1	0.0025125628
フリー	1	0.0025125628
明治	1	0.0025125628
山人	1	0.0025125628
ここ	1	0.0025125628
宝物	1	0.0025125628
表	1	0.0025125628
物	1	0.0025125628
門司	1	0.0025125628
景仰	1	0.0025125628
周忌	1	0.0025125628
精神	1	0.0025125628
話	1	0.0025125628
徳富	1	0.0025125628
職	1	0.0025125628
大人	1	0.0025125628
幹	1	0.0025125628
命	1	0.0025125628
多く	1	0.0025125628
人々	1	0.0025125628
桃山	1	0.0025125628
近鉄	1	0.0025125628
遺族	1	0.0025125628
著名	1	0.0025125628
少年	1	0.0025125628
村野	1	0.0025125628
碑	1	0.0025125628
折	1	0.0025125628
檜	1	0.0025125628
参列	1	0.0025125628
社頭	1	0.0025125628
隣	1	0.0025125628
大瓶	1	0.0025125628
取締役	1	0.0025125628
身	1	0.0025125628
芳	1	0.0025125628
出典	1	0.0025125628
梶	1	0.0025125628
よう	1	0.0025125628
邸	1	0.0025125628
人	1	0.0025125628
麻布	1	0.0025125628
祐一	1	0.0025125628
活躍	1	0.0025125628
白馬	1	0.0025125628
熱願	1	0.0025125628
記念	1	0.0025125628
息子	1	0.0025125628
像	1	0.0025125628
女史	1	0.0025125628
胸像	1	0.0025125628
直筆	1	0.0025125628
全体	1	0.0025125628
代	1	0.0025125628
夫人	1	0.0025125628
形成	1	0.0025125628
人物	1	0.0025125628
部	1	0.0025125628
天皇陵	1	0.0025125628
大木	1	0.0025125628
作品	1	0.0025125628
銅像	1	0.0025125628
書	1	0.0025125628
・	1	0.0025125628
由縁	1	0.0025125628
佐太郎	1	0.0025125628
億	1	0.0025125628
静子	1	0.0025125628
閉門	1	0.0025125628
南海	1	0.0025125628
霊	1	0.0025125628
県	1	0.0025125628
安置	1	0.0025125628
私財	1	0.0025125628
蟄居	1	0.0025125628
米搗き	1	0.0025125628
建立	1	0.0025125628
装甲	1	0.0025125628
百科	1	0.0025125628
幼少	1	0.0025125628
殉死	1	0.0025125628
次	1	0.0025125628
移築	1	0.0025125628
漣	1	0.0025125628
錨	1	0.0025125628
逸話	1	0.0025125628
摂津	1	0.0025125628
摂社	1	0.0025125628
大門	1	0.0025125628
巡洋艦	1	0.0025125628
電車	1	0.0025125628
中心	1	0.0025125628
その後	1	0.0025125628
魂	1	0.0025125628
千	1	0.0025125628
例祭	1	0.0025125628
家主	1	0.0025125628
子	1	0.0025125628
感銘	1	0.0025125628
漁船	1	0.0025125628
静	1	0.0025125628
改革	1	0.0025125628
藩主	1	0.0025125628
腰	1	0.0025125628
歴	1	0.0025125628
敵	1	0.0025125628
総督	1	0.0025125628
要請	1	0.0025125628
護送	1	0.0025125628
疾走	1	0.0025125628
貞行	1	0.0025125628
幹部	1	0.0025125628
使用	1	0.0025125628
引退	1	0.0025125628
検索	1	0.0025125628
後	1	0.0025125628
従軍	1	0.0025125628
慰霊	1	0.0025125628
化石	1	0.0025125628
多数	1	0.0025125628
移設	1	0.0025125628
祭神	1	0.0025125628
毛利	1	0.0025125628
親	1	0.0025125628
捕虜	1	0.0025125628
モニュメント	1	0.0025125628
馬	1	0.0025125628
味方	1	0.0025125628
カテゴリ	1	0.0025125628
揮毫	1	0.0025125628
北緯	1	0.0025125628
七宝焼	1	0.0025125628
家	1	0.0025125628
ところ	1	0.0025125628
会見	1	0.0025125628
一家	1	0.0025125628
表示	1	0.0025125628
感服	1	0.0025125628
民家	1	0.0025125628
それ	1	0.0025125628
位置	1	0.0025125628
以上	1	0.0025125628
協力	1	0.0025125628
小倉	1	0.0025125628
後藤	1	0.0025125628
藤木	1	0.0025125628
痕	1	0.0025125628
衝撃	1	0.0025125628
蘇峰	1	0.0025125628
模様	1	0.0025125628
柚	1	0.0025125628
州	1	0.0025125628
司令	1	0.0025125628
編	1	0.0025125628
伏見桃山	1	0.0025125628
国元	1	0.0025125628
神門	1	0.0025125628
代表	1	0.0025125628
薩摩	1	0.0025125628
石	1	0.0025125628
昭和	1	0.0025125628
東経	1	0.0025125628
夫妻	1	0.0025125628
府県	1	0.0025125628
目次	1	0.0025125628
その他	1	0.0025125628
