#語	出現回数	TF
月	39	0.0401647786
日	38	0.0391349125
年	38	0.0391349125
訓練	20	0.0205973223
射撃	17	0.0175077240
実弾	17	0.0175077240
火災	15	0.0154479918
発生	15	0.0154479918
原野	15	0.0154479918
焼失	15	0.0154479918
調査	14	0.0144181256
反対	14	0.0144181256
基地	13	0.0133882595
移設	12	0.0123583934
軍	11	0.0113285273
米	10	0.0102986612
派	10	0.0102986612
ため	8	0.0082389289
沖縄	8	0.0082389289
編集	8	0.0082389289
普天間	8	0.0082389289
隊	8	0.0082389289
海兵	7	0.0072090628
辺野古	7	0.0072090628
情報	6	0.0061791967
名護	6	0.0061791967
海	6	0.0061791967
市	6	0.0061791967
在日	6	0.0061791967
施設	5	0.0051493306
活動	5	0.0051493306
中	5	0.0051493306
人	5	0.0051493306
派遣	5	0.0051493306
名	4	0.0041194645
防衛	4	0.0041194645
部	4	0.0041194645
保全	4	0.0041194645
使用	4	0.0041194645
市民	4	0.0041194645
掃海	4	0.0041194645
度	4	0.0041194645
ぶん	4	0.0041194645
抗議	4	0.0041194645
ダイバー	4	0.0041194645
暴行	3	0.0030895984
行動	3	0.0030895984
計画	3	0.0030895984
性	3	0.0030895984
母艦	3	0.0030895984
主張	3	0.0030895984
の	3	0.0030895984
現況	3	0.0030895984
問題	3	0.0030895984
団体	3	0.0030895984
員	3	0.0030895984
逮捕	3	0.0030895984
自衛隊	3	0.0030895984
海域	3	0.0030895984
琉球新報	3	0.0030895984
作業	3	0.0030895984
守屋	3	0.0030895984
環境	3	0.0030895984
参照	3	0.0030895984
行為	3	0.0030895984
暴力	3	0.0030895984
部隊	3	0.0030895984
現在	3	0.0030895984
可能	3	0.0030895984
設置	3	0.0030895984
妨害	3	0.0030895984
省	3	0.0030895984
県	3	0.0030895984
保坂	3	0.0030895984
アメリカ	3	0.0030895984
監視	3	0.0030895984
機関	3	0.0030895984
海上	3	0.0030895984
機器	3	0.0030895984
区域	3	0.0030895984
者	2	0.0020597322
地元	2	0.0020597322
概要	2	0.0020597322
リンク	2	0.0020597322
移転	2	0.0020597322
展	2	0.0020597322
水中	2	0.0020597322
代替	2	0.0020597322
被害	2	0.0020597322
車両	2	0.0020597322
阻止	2	0.0020597322
沖	2	0.0020597322
次官	2	0.0020597322
水陸	2	0.0020597322
日記	2	0.0020597322
どこ	2	0.0020597322
外	2	0.0020597322
強襲	2	0.0020597322
サンゴ	2	0.0020597322
福島	2	0.0020597322
瑞穂	2	0.0020597322
北緯	2	0.0020597322
飛行場	2	0.0020597322
北海道新聞	2	0.0020597322
秒	2	0.0020597322
その他	2	0.0020597322
地区	2	0.0020597322
分	2	0.0020597322
大隊	2	0.0020597322
報道	2	0.0020597322
進行	2	0.0020597322
宜野座	2	0.0020597322
決定	2	0.0020597322
事実	2	0.0020597322
銃	2	0.0020597322
沿革	2	0.0020597322
外部	2	0.0020597322
住民	2	0.0020597322
廃	2	0.0020597322
批判	2	0.0020597322
関連	2	0.0020597322
地理	2	0.0020597322
処理	2	0.0020597322
ヘリコプター	2	0.0020597322
不当	2	0.0020597322
両用	2	0.0020597322
地	2	0.0020597322
任務	2	0.0020597322
面積	2	0.0020597322
弾	2	0.0020597322
村	2	0.0020597322
何	2	0.0020597322
議員	2	0.0020597322
項目	2	0.0020597322
節	2	0.0020597322
沿岸	2	0.0020597322
東経	2	0.0020597322
政党	2	0.0020597322
運動	2	0.0020597322
絶滅	1	0.0010298661
母船	1	0.0010298661
以降	1	0.0010298661
器具	1	0.0010298661
捜査	1	0.0010298661
異例	1	0.0010298661
名誉	1	0.0010298661
もの	1	0.0010298661
砲	1	0.0010298661
進	1	0.0010298661
移動	1	0.0010298661
依頼	1	0.0010298661
証拠	1	0.0010298661
否定	1	0.0010298661
事典	1	0.0010298661
案	1	0.0010298661
届	1	0.0010298661
事業	1	0.0010298661
ジュゴン	1	0.0010298661
銃剣	1	0.0010298661
国家	1	0.0010298661
座標	1	0.0010298661
フリー	1	0.0010298661
判明	1	0.0010298661
不法	1	0.0010298661
釈放	1	0.0010298661
装備	1	0.0010298661
平和	1	0.0010298661
全員	1	0.0010298661
側	1	0.0010298661
訪問	1	0.0010298661
強烈	1	0.0010298661
戦闘	1	0.0010298661
実行	1	0.0010298661
管理	1	0.0010298661
金額	1	0.0010298661
活発	1	0.0010298661
自然	1	0.0010298661
反論	1	0.0010298661
支援	1	0.0010298661
牧師	1	0.0010298661
支柱	1	0.0010298661
共同	1	0.0010298661
艦艇	1	0.0010298661
収集	1	0.0010298661
内閣	1	0.0010298661
よう	1	0.0010298661
鳩山	1	0.0010298661
有力	1	0.0010298661
発射	1	0.0010298661
政権	1	0.0010298661
日刊	1	0.0010298661
空気	1	0.0010298661
フィート	1	0.0010298661
法	1	0.0010298661
国頭	1	0.0010298661
由紀夫	1	0.0010298661
機材	1	0.0010298661
うち	1	0.0010298661
両論	1	0.0010298661
郡	1	0.0010298661
とき	1	0.0010298661
声	1	0.0010298661
容疑	1	0.0010298661
系	1	0.0010298661
記者	1	0.0010298661
国道	1	0.0010298661
ドア	1	0.0010298661
結局	1	0.0010298661
地主	1	0.0010298661
億	1	0.0010298661
銃弾	1	0.0010298661
沈没	1	0.0010298661
連想	1	0.0010298661
警察	1	0.0010298661
そのもの	1	0.0010298661
社会民主党	1	0.0010298661
物的	1	0.0010298661
一等	1	0.0010298661
その後	1	0.0010298661
非公式	1	0.0010298661
暗礁	1	0.0010298661
併記	1	0.0010298661
威圧	1	0.0010298661
やり方	1	0.0010298661
畑	1	0.0010298661
命中	1	0.0010298661
会社	1	0.0010298661
隣接	1	0.0010298661
兵	1	0.0010298661
長	1	0.0010298661
申告	1	0.0010298661
朝日新聞	1	0.0010298661
落下	1	0.0010298661
内	1	0.0010298661
沖縄タイムス	1	0.0010298661
円	1	0.0010298661
悪質	1	0.0010298661
連絡	1	0.0010298661
年間	1	0.0010298661
文化財	1	0.0010298661
追跡	1	0.0010298661
料	1	0.0010298661
内陸	1	0.0010298661
組織	1	0.0010298661
これら	1	0.0010298661
自艦	1	0.0010298661
