#t, I, Q
0.000000, 0.000000, 10.000000
0.100000, -0.330000, 9.983333
0.200000, -0.652366, 9.934024
0.300000, -0.966185, 9.852884
0.400000, -1.270589, 9.740810
0.500000, -1.564760, 9.598787
0.600000, -1.847930, 9.427877
0.700000, -2.119381, 9.229219
0.800000, -2.378449, 9.004018
0.900000, -2.624525, 8.753545
1.000000, -2.857052, 8.479128
1.100000, -3.075532, 8.182148
1.200000, -3.279521, 7.864034
1.300000, -3.468634, 7.526254
1.400000, -3.642540, 7.170316
1.500000, -3.800968, 6.797754
1.600000, -3.943699, 6.410128
1.700000, -4.070575, 6.009018
1.800000, -4.181491, 5.596016
1.900000, -4.276397, 5.172722
2.000000, -4.355297, 4.740738
2.100000, -4.418248, 4.301662
2.200000, -4.465358, 3.857086
2.300000, -4.496785, 3.408587
2.400000, -4.512737, 2.957724
2.500000, -4.513469, 2.506034
2.600000, -4.499279, 2.055024
2.700000, -4.470510, 1.606170
2.800000, -4.427547, 1.160913
2.900000, -4.370812, 0.720651
3.000000, -4.300767, 0.286739
3.100000, -4.217906, -0.139515
3.200000, -4.122758, -0.556855
3.300000, -4.015880, -0.964080
3.400000, -3.897858, -1.360045
3.500000, -3.769302, -1.743666
3.600000, -3.630847, -2.113921
3.700000, -3.483145, -2.469852
3.800000, -3.326869, -2.810567
3.900000, -3.162703, -3.135242
4.000000, -2.991347, -3.443125
4.100000, -2.813510, -3.733529
4.200000, -2.629907, -4.005844
4.300000, -2.441259, -4.259529
4.400000, -2.248289, -4.494114
4.500000, -2.051720, -4.709204
4.600000, -1.852272, -4.904476
4.700000, -1.650662, -5.079677
4.800000, -1.447599, -5.234626
4.900000, -1.243781, -5.369214
5.000000, -1.039897, -5.483400
5.100000, -0.836622, -5.577211
5.200000, -0.634614, -5.650741
5.300000, -0.434517, -5.704150
5.400000, -0.236952, -5.737660
5.500000, -0.042523, -5.751556
5.600000, 0.148191, -5.746179
5.700000, 0.334634, -5.721931
5.800000, 0.516274, -5.679266
5.900000, 0.692607, -5.618690
6.000000, 0.863156, -5.540757
6.100000, 1.027472, -5.446070
6.200000, 1.185136, -5.335273
6.300000, 1.335759, -5.209053
6.400000, 1.478983, -5.068131
6.500000, 1.614483, -4.913265
6.600000, 1.741963, -4.745242
6.700000, 1.861162, -4.564879
6.800000, 1.971850, -4.373016
6.900000, 2.073830, -4.170514
7.000000, 2.166939, -3.958254
7.100000, 2.251045, -3.737130
7.200000, 2.326048, -3.508048
7.300000, 2.391881, -3.271923
7.400000, 2.448508, -3.029673
7.500000, 2.495926, -2.782222
7.600000, 2.534160, -2.530488
7.700000, 2.563267, -2.275388
7.800000, 2.583330, -2.017833
7.900000, 2.594463, -1.758720
8.000000, 2.596806, -1.498937
8.100000, 2.590526, -1.239355
8.200000, 2.575815, -0.980827
8.300000, 2.552888, -0.724187
8.400000, 2.521984, -0.470244
8.500000, 2.483364, -0.219784
8.600000, 2.437307, 0.026435
8.700000, 2.384114, 0.267685
8.800000, 2.324101, 0.503266
8.900000, 2.257603, 0.732513
9.000000, 2.184967, 0.954795
9.100000, 2.106554, 1.169515
9.200000, 2.022740, 1.376115
9.300000, 1.933906, 1.574073
9.400000, 1.840447, 1.762906
9.500000, 1.742763, 1.942172
9.600000, 1.641260, 2.111469
9.700000, 1.536349, 2.270434
9.800000, 1.428445, 2.418749
9.900000, 1.317962, 2.556134
10.000000, 1.205318, 2.682352
10.100000, 1.090926, 2.797207
10.200000, 0.975199, 2.900547
10.300000, 0.858547, 2.992258
10.400000, 0.741372, 3.072267
10.500000, 0.624073, 3.140542
10.600000, 0.507038, 3.197091
10.700000, 0.390650, 3.241959
10.800000, 0.275279, 3.275230
10.900000, 0.161287, 3.297024
11.000000, 0.049023, 3.307497
11.100000, -0.061177, 3.306837
11.200000, -0.168989, 3.295270
11.300000, -0.274105, 3.273048
11.400000, -0.376232, 3.240456
11.500000, -0.475090, 3.197808
11.600000, -0.570419, 3.145445
11.700000, -0.661974, 3.083731
11.800000, -0.749527, 3.013056
11.900000, -0.832868, 2.933831
12.000000, -0.911805, 2.846487
12.100000, -0.986166, 2.751474
12.200000, -1.055795, 2.649258
12.300000, -1.120556, 2.540319
12.400000, -1.180332, 2.425150
12.500000, -1.235024, 2.304255
12.600000, -1.284553, 2.178147
12.700000, -1.328857, 2.047347
12.800000, -1.367893, 1.912377
12.900000, -1.401637, 1.773769
13.000000, -1.430083, 1.632050
13.100000, -1.453242, 1.487752
13.200000, -1.471141, 1.341402
13.300000, -1.483827, 1.193523
13.400000, -1.491360, 1.044635
13.500000, -1.493819, 0.895249
13.600000, -1.491295, 0.745869
13.700000, -1.483895, 0.596988
13.800000, -1.471742, 0.449087
13.900000, -1.454968, 0.302636
14.000000, -1.433722, 0.158090
14.100000, -1.408161, 0.015888
14.200000, -1.378457, -0.123546
14.300000, -1.344789, -0.259808
14.400000, -1.307348, -0.392509
14.500000, -1.266330, -0.521282
14.600000, -1.221944, -0.645780
14.700000, -1.174402, -0.765676
14.800000, -1.123925, -0.880666
14.900000, -1.070736, -0.990467
15.000000, -1.015065, -1.094819
15.100000, -0.957146, -1.193485
15.200000, -0.897214, -1.286254
15.300000, -0.835508, -1.372934
15.400000, -0.772265, -1.453361
15.500000, -0.707726, -1.527393
15.600000, -0.642130, -1.594913
15.700000, -0.575713, -1.655825
15.800000, -0.508713, -1.710061
15.900000, -0.441360, -1.757574
16.000000, -0.373886, -1.798339
16.100000, -0.306514, -1.832356
16.200000, -0.239467, -1.859647
16.300000, -0.172958, -1.880255
16.400000, -0.107197, -1.894244
16.500000, -0.042385, -1.901700
16.600000, 0.021281, -1.902726
16.700000, 0.083614, -1.897448
16.800000, 0.144435, -1.886008
16.900000, 0.203572, -1.868566
17.000000, 0.260865, -1.845298
17.100000, 0.316160, -1.816397
17.200000, 0.369314, -1.782070
17.300000, 0.420194, -1.742537
17.400000, 0.468678, -1.698034
17.500000, 0.514652, -1.648805
17.600000, 0.558015, -1.595106
17.700000, 0.598675, -1.537204
17.800000, 0.636551, -1.475373
17.900000, 0.671574, -1.409896
18.000000, 0.703684, -1.341060
18.100000, 0.732833, -1.269161
18.200000, 0.758984, -1.194495
18.300000, 0.782109, -1.117365
18.400000, 0.802193, -1.038073
18.500000, 0.819229, -0.956926
18.600000, 0.833221, -0.874228
18.700000, 0.844184, -0.790282
18.800000, 0.852142, -0.705390
18.900000, 0.857127, -0.619853
19.000000, 0.859183, -0.533964
19.100000, 0.858360, -0.448015
19.200000, 0.854718, -0.362291
19.300000, 0.848326, -0.277070
19.400000, 0.839258, -0.192624
19.500000, 0.827599, -0.109216
19.600000, 0.813437, -0.027102
19.700000, 0.796870, 0.053474
19.800000, 0.777999, 0.132275
19.900000, 0.756933, 0.209076
20.000000, 0.733784, 0.283664
20.100000, 0.708672, 0.355836
20.200000, 0.681716, 0.425401
20.300000, 0.653044, 0.492182
20.400000, 0.622783, 0.556013
20.500000, 0.591066, 0.616742
20.600000, 0.558025, 0.674230
20.700000, 0.523796, 0.728350
20.800000, 0.488517, 0.778992
20.900000, 0.452323, 0.826057
21.000000, 0.415353, 0.869460
21.100000, 0.377745, 0.909131
21.200000, 0.339635, 0.945013
21.300000, 0.301158, 0.977062
21.400000, 0.262451, 1.005248
21.500000, 0.223643, 1.029555
21.600000, 0.184867, 1.049980
