#語	出現回数	TF	IDF	TF-IDF	
タイプ	40	0.09070294784580499	2.154901959985743	0.1954559600894098
アルコール	18	0.04081632653061224	3.0	0.12244897959183673
酵素	16	0.036281179138321996	3.0	0.108843537414966
酒	13	0.02947845804988662	3.0	0.08843537414965986
遺伝子	10	0.022675736961451247	3.0	0.06802721088435373
水素	11	0.024943310657596373	2.3010299956639813	0.05739530601429432
飲酒	8	0.018140589569160998	3.0	0.054421768707483
分解	9	0.02040816326530612	2.5228787452803374	0.05148732133225178
依存	7	0.015873015873015872	3.0	0.047619047619047616
型	11	0.024943310657596373	1.744727494896694	0.04351927991805813
症	8	0.018140589569160998	2.3979400086720375	0.043500045508789796
代謝	6	0.013605442176870748	3.0	0.04081632653061224
体内	5	0.011337868480725623	3.0	0.03401360544217687
毒性	5	0.011337868480725623	2.6989700043360187	0.030600566942585245
酢酸	4	0.009070294784580499	3.0	0.0272108843537415
リスク	4	0.009070294784580499	3.0	0.0272108843537415
活性	4	0.009070294784580499	2.5228787452803374	0.022883253925445237
能力	4	0.009070294784580499	2.3010299956639813	0.020871020368834297
罹患	3	0.006802721088435374	3.0	0.02040816326530612
疾患	3	0.006802721088435374	3.0	0.02040816326530612
補	3	0.006802721088435374	3.0	0.02040816326530612
体質	3	0.006802721088435374	3.0	0.02040816326530612
各種	3	0.006802721088435374	2.6989700043360187	0.01836034016555115
多	3	0.006802721088435374	2.6989700043360187	0.01836034016555115
人	6	0.013605442176870748	1.2596373105057561	0.017137922591915048
県	5	0.011337868480725623	1.431798275933005	0.016233540543458106
量	3	0.006802721088435374	2.045757490560675	0.013916717622861733
エチルアルコール	2	0.0045351473922902496	3.0	0.01360544217687075
麻痺	2	0.0045351473922902496	3.0	0.01360544217687075
肝臓	2	0.0045351473922902496	3.0	0.01360544217687075
勝二	2	0.0045351473922902496	3.0	0.01360544217687075
二日酔い	2	0.0045351473922902496	3.0	0.01360544217687075
酔い	2	0.0045351473922902496	3.0	0.01360544217687075
アミノ酸	2	0.0045351473922902496	3.0	0.01360544217687075
がん	2	0.0045351473922902496	3.0	0.01360544217687075
脳	2	0.0045351473922902496	2.6989700043360187	0.012240226777034098
摂取	2	0.0045351473922902496	2.6989700043360187	0.012240226777034098
的	4	0.009070294784580499	1.2924298239020637	0.011722719491175182
編集	5	0.011337868480725623	1.0177287669604316	0.01153887490884843
倍	2	0.0045351473922902496	2.5228787452803374	0.011441626962722619
黒人	2	0.0045351473922902496	2.5228787452803374	0.011441626962722619
原田	2	0.0045351473922902496	2.5228787452803374	0.011441626962722619
白人	2	0.0045351473922902496	2.5228787452803374	0.011441626962722619
ため	4	0.009070294784580499	1.2291479883578558	0.011148734588279871
