#語	出現回数	TF	IDF	TF-IDF	
アフガニスタン	40	0.04854368932038835	3.0	0.14563106796116504
朝	45	0.05461165048543689	2.154901959985743	0.11768275266912431
年	29	0.03519417475728155	1.0409586076789064	0.036635679153747915
イラン	11	0.013349514563106795	2.6989700043360187	0.03602993937827209
歴史	16	0.019417475728155338	1.5686362358410126	0.030458956035747817
中央アジア	7	0.00849514563106796	3.0	0.025485436893203883
インド	8	0.009708737864077669	2.5228787452803374	0.024493968400779973
ブル	6	0.007281553398058253	3.0	0.021844660194174758
支配	7	0.00849514563106796	2.5228787452803374	0.021432222350682477
編集	15	0.01820388349514563	1.0177287669604316	0.018526615903405912
モンゴル	5	0.006067961165048544	3.0	0.01820388349514563
イスラーム	5	0.006067961165048544	3.0	0.01820388349514563
紀元前	5	0.006067961165048544	3.0	0.01820388349514563
世紀	7	0.00849514563106796	2.0	0.01699029126213592
国家	6	0.007281553398058253	2.3010299956639813	0.016755072783961027
独立	6	0.007281553398058253	2.3010299956639813	0.016755072783961027
地域	7	0.00849514563106796	1.8860566476931633	0.01602232589059726
建国	5	0.006067961165048544	2.5228787452803374	0.015308730250487484
勢力	5	0.006067961165048544	2.5228787452803374	0.015308730250487484
国	8	0.009708737864077669	1.5528419686577808	0.015076135618036706
カー	4	0.0048543689320388345	3.0	0.014563106796116504
アフガン	4	0.0048543689320388345	3.0	0.014563106796116504
征服	4	0.0048543689320388345	3.0	0.014563106796116504
時代	8	0.009708737864077669	1.408935392973501	0.013678984397800978
参照	6	0.007281553398058253	1.7958800173440752	0.013076796242796665
詳細	5	0.006067961165048544	2.045757490560675	0.012413577005829337
イギリス	5	0.006067961165048544	2.045757490560675	0.012413577005829337
人	8	0.009708737864077669	1.2596373105057561	0.012229488451512194
者	8	0.009708737864077669	1.1870866433571445	0.011525113042302373
ウズベク	3	0.0036407766990291263	3.0	0.010922330097087379
滅亡	3	0.0036407766990291263	3.0	0.010922330097087379
旧石器時代	3	0.0036407766990291263	3.0	0.010922330097087379
領有	3	0.0036407766990291263	3.0	0.010922330097087379
大王	3	0.0036407766990291263	3.0	0.010922330097087379
政権	4	0.0048543689320388345	2.154901959985743	0.010460689126144384
占領	3	0.0036407766990291263	2.6989700043360187	0.009826347103165118
紛争	3	0.0036407766990291263	2.6989700043360187	0.009826347103165118
先史	3	0.0036407766990291263	2.6989700043360187	0.009826347103165118
清	3	0.0036407766990291263	2.3979400086720375	0.008730364109242855
トルコ	3	0.0036407766990291263	2.3979400086720375	0.008730364109242855
崩壊	3	0.0036407766990291263	2.3010299956639813	0.008377536391980514
改革	3	0.0036407766990291263	2.3010299956639813	0.008377536391980514
族	3	0.0036407766990291263	2.3010299956639813	0.008377536391980514
執筆	3	0.0036407766990291263	2.3010299956639813	0.008377536391980514
古代	3	0.0036407766990291263	2.3010299956639813	0.008377536391980514
死後	3	0.0036407766990291263	2.3010299956639813	0.008377536391980514
アジア	3	0.0036407766990291263	2.221848749616356	0.00808925515637023
中国	3	0.0036407766990291263	2.0969100130080562	0.007634381115320593
各地	3	0.0036407766990291263	2.0969100130080562	0.007634381115320593
化	4	0.0048543689320388345	1.537602002101044	0.007464087388840019
節	3	0.0036407766990291263	2.045757490560675	0.0074481462034976026
加筆	4	0.0048543689320388345	1.5086383061657274	0.007323486923134598
