#語	出現回数	TF	IDF	TF-IDF	
上田	15	0.061224489795918366	2.6989700043360187	0.16524306148996032
市立	10	0.04081632653061224	2.3979400086720375	0.09787510239477704
中学校	10	0.04081632653061224	2.045757490560675	0.08350030573717039
学校	11	0.044897959183673466	1.7695510786217261	0.07944923210138362
目標	4	0.0163265306122449	2.6989700043360187	0.04406481639732276
小学校	5	0.02040816326530612	1.958607314841775	0.039971577853913774
学区	3	0.012244897959183673	3.0	0.03673469387755102
地区	4	0.0163265306122449	2.0969100130080562	0.034235265518498884
長野	4	0.0163265306122449	2.045757490560675	0.03340012229486816
公立	3	0.012244897959183673	2.6989700043360187	0.03304861229799207
開校	3	0.012244897959183673	2.6989700043360187	0.03304861229799207
三	5	0.02040816326530612	1.6020599913279625	0.032695101863835965
市	5	0.02040816326530612	1.5228787452803376	0.031079158066945663
年	7	0.02857142857142857	1.0409586076789064	0.029741674505111608
エコ	2	0.00816326530612245	3.0	0.02448979591836735
学期	2	0.00816326530612245	3.0	0.02448979591836735
ユーザー	2	0.00816326530612245	3.0	0.02448979591836735
県	4	0.0163265306122449	1.431798275933005	0.023376298382579676
北	3	0.012244897959183673	1.8860566476931633	0.023094571196242815
校舎	2	0.00816326530612245	2.6989700043360187	0.02203240819866138
共学	2	0.00816326530612245	2.6989700043360187	0.02203240819866138
自主	2	0.00816326530612245	2.5228787452803374	0.020594928532900715
単独	2	0.00816326530612245	2.5228787452803374	0.020594928532900715
解除	2	0.00816326530612245	2.5228787452803374	0.020594928532900715
卒業生	2	0.00816326530612245	2.3979400086720375	0.01957502047895541
以来	2	0.00816326530612245	2.154901959985743	0.017591036408046885
沿革	2	0.00816326530612245	2.0	0.0163265306122449
外部	3	0.012244897959183673	1.3098039199714864	0.01603841534658963
保護	2	0.00816326530612245	1.958607314841775	0.015988631141565512
リンク	3	0.012244897959183673	1.2839966563652008	0.015722408037124908
設置	2	0.00816326530612245	1.7958800173440752	0.014660245039543473
さ	2	0.00816326530612245	1.7212463990471711	0.01405099101262997
概要	2	0.00816326530612245	1.638272163982407	0.013373650318223731
性	2	0.00816326530612245	1.5228787452803376	0.012431663226778267
清掃	1	0.004081632653061225	3.0	0.012244897959183675
キャップ	1	0.004081632653061225	3.0	0.012244897959183675
歌声	1	0.004081632653061225	3.0	0.012244897959183675
故旧	1	0.004081632653061225	3.0	0.012244897959183675
除幕	1	0.004081632653061225	3.0	0.012244897959183675
川原	1	0.004081632653061225	3.0	0.012244897959183675
具現	1	0.004081632653061225	3.0	0.012244897959183675
不変	1	0.004081632653061225	3.0	0.012244897959183675
中央北	1	0.004081632653061225	3.0	0.012244897959183675
国公私立	1	0.004081632653061225	3.0	0.012244897959183675
ミュージシャン	1	0.004081632653061225	3.0	0.012244897959183675
勝三郎	1	0.004081632653061225	3.0	0.012244897959183675
読書	1	0.004081632653061225	3.0	0.012244897959183675
中	2	0.00816326530612245	1.3665315444204136	0.011155359546289092
りつ	1	0.004081632653061225	2.6989700043360187	0.01101620409933069
