#語	出現回数	TF	IDF	TF-IDF	
スズキ	8	0.025396825396825397	2.5228787452803374	0.06407311099124667
始動	5	0.015873015873015872	3.0	0.047619047619047616
エンジン	5	0.015873015873015872	2.5228787452803374	0.040045694369529164
カスタマイズ	4	0.012698412698412698	3.0	0.0380952380952381
オートバイ	4	0.012698412698412698	3.0	0.0380952380952381
装備	4	0.012698412698412698	2.5228787452803374	0.032036555495623335
キック	4	0.012698412698412698	2.5228787452803374	0.032036555495623335
セル	3	0.009523809523809525	3.0	0.028571428571428574
モデル	4	0.012698412698412698	2.221848749616356	0.028213952376080712
販売	4	0.012698412698412698	2.0969100130080562	0.026627428736610236
年	8	0.025396825396825397	1.0409586076789064	0.026437044004543653
フェンダー	3	0.009523809523809525	2.6989700043360187	0.02570447623177161
発売	4	0.012698412698412698	1.958607314841775	0.024871203997990796
化	5	0.015873015873015872	1.537602002101044	0.024406380985730853
バルブ	3	0.009523809523809525	2.5228787452803374	0.0240274166217175
価格	3	0.009523809523809525	2.5228787452803374	0.0240274166217175
前後	3	0.009523809523809525	2.3010299956639813	0.021914571387276014
限定	3	0.009523809523809525	2.221848749616356	0.021160464282060535
高	3	0.009523809523809525	2.0	0.01904761904761905
メッキ	2	0.006349206349206349	3.0	0.01904761904761905
スタンダード	2	0.006349206349206349	3.0	0.01904761904761905
小売	2	0.006349206349206349	3.0	0.01904761904761905
シリンダー	2	0.006349206349206349	3.0	0.01904761904761905
ガス	2	0.006349206349206349	3.0	0.01904761904761905
マフラー	2	0.006349206349206349	3.0	0.01904761904761905
バイク	2	0.006349206349206349	3.0	0.01904761904761905
シンプル	2	0.006349206349206349	3.0	0.01904761904761905
台	3	0.009523809523809525	1.8860566476931633	0.017962444263744413
気筒	2	0.006349206349206349	2.6989700043360187	0.01713631748784774
東京モーターショー	2	0.006349206349206349	2.6989700043360187	0.01713631748784774
搭載	2	0.006349206349206349	2.6989700043360187	0.01713631748784774
排出	2	0.006349206349206349	2.6989700043360187	0.01713631748784774
シート	2	0.006349206349206349	2.6989700043360187	0.01713631748784774
出品	2	0.006349206349206349	2.5228787452803374	0.016018277747811668
後継	2	0.006349206349206349	2.5228787452803374	0.016018277747811668
重量	2	0.006349206349206349	2.5228787452803374	0.016018277747811668
式	3	0.009523809523809525	1.6777807052660807	0.01597886385967696
希望	2	0.006349206349206349	2.3979400086720375	0.015225015928076428
車種	2	0.006349206349206349	2.3979400086720375	0.015225015928076428
大幅	2	0.006349206349206349	2.3979400086720375	0.015225015928076428
個	2	0.006349206349206349	2.3010299956639813	0.014609714258184008
非常	2	0.006349206349206349	2.3010299956639813	0.014609714258184008
規制	2	0.006349206349206349	2.221848749616356	0.014106976188040356
共通	2	0.006349206349206349	2.221848749616356	0.014106976188040356
タイプ	2	0.006349206349206349	2.154901959985743	0.013681917206258686
円	2	0.006349206349206349	2.154901959985743	0.013681917206258686
比	2	0.006349206349206349	2.154901959985743	0.013681917206258686
対応	2	0.006349206349206349	2.0969100130080562	0.013313714368305118
編集	4	0.012698412698412698	1.0177287669604316	0.012923539897910242
自動車	2	0.006349206349206349	2.0	0.012698412698412698
変更	2	0.006349206349206349	1.958607314841775	0.012435601998995398
後	3	0.009523809523809525	1.2596373105057561	0.011996545814340535
全国	2	0.006349206349206349	1.8860566476931633	0.011974962842496275
回	2	0.006349206349206349	1.8860566476931633	0.011974962842496275
ため	3	0.009523809523809525	1.2291479883578558	0.011706171317693866
万	2	0.006349206349206349	1.7695510786217261	0.011235244943630008
系	2	0.006349206349206349	1.744727494896694	0.011077634888232978
月	3	0.009523809523809525	1.1307682802690238	0.010769221716847846
次	2	0.006349206349206349	1.6575773191777938	0.010524300439224088
上	2	0.006349206349206349	1.5228787452803376	0.009669071398605318
じゅう	1	0.0031746031746031746	3.0	0.009523809523809525
サイクル	1	0.0031746031746031746	3.0	0.009523809523809525
ヘッドライト	1	0.0031746031746031746	3.0	0.009523809523809525
フォルム	1	0.0031746031746031746	3.0	0.009523809523809525
並	1	0.0031746031746031746	3.0	0.009523809523809525
最低	1	0.0031746031746031746	3.0	0.009523809523809525
スターター	1	0.0031746031746031746	3.0	0.009523809523809525
空冷	1	0.0031746031746031746	3.0	0.009523809523809525
レーサー	1	0.0031746031746031746	3.0	0.009523809523809525
ひゃく	1	0.0031746031746031746	3.0	0.009523809523809525
ハンドル	1	0.0031746031746031746	3.0	0.009523809523809525
トランジスタ	1	0.0031746031746031746	3.0	0.009523809523809525
排気	1	0.0031746031746031746	3.0	0.009523809523809525
ストローク	1	0.0031746031746031746	3.0	0.009523809523809525
点火	1	0.0031746031746031746	3.0	0.009523809523809525
（株）	1	0.0031746031746031746	3.0	0.009523809523809525
税込み	1	0.0031746031746031746	3.0	0.009523809523809525
手頃	1	0.0031746031746031746	3.0	0.009523809523809525
強	1	0.0031746031746031746	3.0	0.009523809523809525
定価	1	0.0031746031746031746	3.0	0.009523809523809525
高級	1	0.0031746031746031746	3.0	0.009523809523809525
燃費	1	0.0031746031746031746	3.0	0.009523809523809525
質感	1	0.0031746031746031746	3.0	0.009523809523809525
減速	1	0.0031746031746031746	3.0	0.009523809523809525
車載	1	0.0031746031746031746	3.0	0.009523809523809525
メーター	1	0.0031746031746031746	3.0	0.009523809523809525
触媒	1	0.0031746031746031746	3.0	0.009523809523809525
