#語	出現回数	TF
年	12	0.0652173913
氏	10	0.0543478261
山名	8	0.0434782609
太田垣	7	0.0380434783
但馬	5	0.0271739130
国	5	0.0271739130
竹田	4	0.0217391304
城	4	0.0217391304
輝	3	0.0163043478
嘉吉	3	0.0163043478
豊	3	0.0163043478
応仁	3	0.0163043478
家	3	0.0163043478
守護	3	0.0163043478
延	3	0.0163043478
持	2	0.0108695652
以降	2	0.0108695652
垣屋	2	0.0108695652
ため	2	0.0108695652
参加	2	0.0108695652
八木	2	0.0108695652
守備	2	0.0108695652
侵攻	2	0.0108695652
永	2	0.0108695652
秀吉	2	0.0108695652
織田	2	0.0108695652
国人	2	0.0108695652
乱	2	0.0108695652
ら	2	0.0108695652
宗	2	0.0108695652
戦国	2	0.0108695652
元年	2	0.0108695652
細川	2	0.0108695652
田結庄	2	0.0108695652
毛利	2	0.0108695652
よう	2	0.0108695652
四天王	2	0.0108695652
羽柴	2	0.0108695652
時代	2	0.0108695652
勢力	2	0.0108695652
臣従	1	0.0054347826
月	1	0.0054347826
不詳	1	0.0054347826
百科	1	0.0054347826
勃発	1	0.0054347826
夜久野	1	0.0054347826
弟	1	0.0054347826
落城	1	0.0054347826
居城	1	0.0054347826
擁立	1	0.0054347826
国境	1	0.0054347826
移動	1	0.0054347826
離反	1	0.0054347826
作成	1	0.0054347826
結果	1	0.0054347826
事典	1	0.0054347826
元春	1	0.0054347826
配下	1	0.0054347826
和睦	1	0.0054347826
天正	1	0.0054347826
フリー	1	0.0054347826
状態	1	0.0054347826
実権	1	0.0054347826
正	1	0.0054347826
奮戦	1	0.0054347826
禄	1	0.0054347826
対立	1	0.0054347826
検索	1	0.0054347826
赤松	1	0.0054347826
手薄	1	0.0054347826
従軍	1	0.0054347826
功	1	0.0054347826
原	1	0.0054347826
誠	1	0.0054347826
カテゴリ	1	0.0054347826
没落	1	0.0054347826
出典	1	0.0054347826
方	1	0.0054347826
信長	1	0.0054347826
有力	1	0.0054347826
丹波	1	0.0054347826
軍	1	0.0054347826
のぶ	1	0.0054347826
撃退	1	0.0054347826
討伐	1	0.0054347826
西陣	1	0.0054347826
他	1	0.0054347826
播磨	1	0.0054347826
掌握	1	0.0054347826
京都	1	0.0054347826
代	1	0.0054347826
経営	1	0.0054347826
人物	1	0.0054347826
日本	1	0.0054347826
領国	1	0.0054347826
任	1	0.0054347826
没年	1	0.0054347826
吉川	1	0.0054347826
