#語	出現回数	TF	IDF	TF-IDF	
選手	12	0.04743083003952569	2.045757490560675	0.09703197583686994
シーズン	4	0.015810276679841896	2.154901959985743	0.03406959620530819
指名	3	0.011857707509881422	2.6989700043360187	0.03200359688935991
ニューヨーク	3	0.011857707509881422	2.5228787452803374	0.029915558244430877
ポジション	3	0.011857707509881422	2.5228787452803374	0.029915558244430877
州	4	0.015810276679841896	1.853871964321762	0.02931022868492904
年	7	0.02766798418972332	1.0409586076789064	0.02880122629941638
バスケットボール	3	0.011857707509881422	2.3979400086720375	0.028434071249075543
移籍	3	0.011857707509881422	2.3979400086720375	0.028434071249075543
新人	3	0.011857707509881422	2.3010299956639813	0.027284940660047205
アメリカ合衆国	3	0.011857707509881422	2.045757490560675	0.024257993959217485
ダブル	2	0.007905138339920948	3.0	0.023715415019762844
開幕	2	0.007905138339920948	3.0	0.023715415019762844
ドラフト	2	0.007905138339920948	3.0	0.023715415019762844
バッファ	2	0.007905138339920948	3.0	0.023715415019762844
フォワード	2	0.007905138339920948	3.0	0.023715415019762844
ベンチ	2	0.007905138339920948	3.0	0.023715415019762844
インサイド	2	0.007905138339920948	3.0	0.023715415019762844
トレード	2	0.007905138339920948	3.0	0.023715415019762844
得点	2	0.007905138339920948	2.6989700043360187	0.02133573125957327
開花	2	0.007905138339920948	2.6989700043360187	0.02133573125957327
編集	5	0.019762845849802372	1.0177287669604316	0.02011321673834845
パワー	2	0.007905138339920948	2.5228787452803374	0.01994370549628725
期待	2	0.007905138339920948	2.3979400086720375	0.018956047499383694
ロー	2	0.007905138339920948	2.3979400086720375	0.018956047499383694
日	4	0.015810276679841896	1.1804560644581312	0.018663336987480333
身長	2	0.007905138339920948	2.3010299956639813	0.01818996044003147
出場	2	0.007905138339920948	2.3010299956639813	0.01818996044003147
活躍	2	0.007905138339920948	2.3010299956639813	0.01818996044003147
月	4	0.015810276679841896	1.1307682802690238	0.017877759371842272
有力	2	0.007905138339920948	2.221848749616356	0.017564021736097675
体重	2	0.007905138339920948	2.221848749616356	0.017564021736097675
学生	2	0.007905138339920948	2.0969100130080562	0.01657636373919412
チーム	2	0.007905138339920948	2.0	0.015810276679841896
経歴	2	0.007905138339920948	2.0	0.015810276679841896
記録	2	0.007905138339920948	1.9208187539523753	0.015184337975908105
大学	2	0.007905138339920948	1.853871964321762	0.01465511434246452
位	2	0.007905138339920948	1.853871964321762	0.01465511434246452
アメリカ	2	0.007905138339920948	1.7212463990471711	0.013606690901558664
出身	2	0.007905138339920948	1.6575773191777938	0.01310337801721576
