#語	出現回数	TF
氏	14	0.0578512397
年	14	0.0578512397
栗田	14	0.0578512397
信濃	8	0.0330578512
月	7	0.0289256198
源	6	0.0247933884
方	6	0.0247933884
日	5	0.0206611570
くり	4	0.0165289256
別当	4	0.0165289256
時代	4	0.0165289256
覚	3	0.0123966942
氏族	3	0.0123966942
出典	3	0.0123966942
編集	3	0.0123966942
藩	3	0.0123966942
国	3	0.0123966942
市	2	0.0082644628
ため	2	0.0082644628
長野	2	0.0082644628
必要	2	0.0082644628
記事	2	0.0082644628
笠原	2	0.0082644628
大法	2	0.0082644628
慶長	2	0.0082644628
城	2	0.0082644628
戦い	2	0.0082644628
関連	2	0.0082644628
村上	2	0.0082644628
市原	2	0.0082644628
寛	2	0.0082644628
日本	2	0.0082644628
師範	2	0.0082644628
寺	2	0.0082644628
情報	1	0.0041322314
國	1	0.0041322314
決着	1	0.0041322314
不詳	1	0.0041322314
合戦	1	0.0041322314
発展	1	0.0041322314
名門	1	0.0041322314
井上	1	0.0041322314
百科	1	0.0041322314
武家	1	0.0041322314
室町	1	0.0041322314
善光寺	1	0.0041322314
七郎	1	0.0041322314
ひさ	1	0.0041322314
清和	1	0.0041322314
侵攻	1	0.0041322314
移動	1	0.0041322314
永	1	0.0041322314
生年	1	0.0041322314
頼	1	0.0041322314
作成	1	0.0041322314
河内	1	0.0041322314
河原	1	0.0041322314
時	1	0.0041322314
事典	1	0.0041322314
加勢	1	0.0041322314
等	1	0.0041322314
横田	1	0.0041322314
村山	1	0.0041322314
村	1	0.0041322314
天正	1	0.0041322314
犀川	1	0.0041322314
ひとつ	1	0.0041322314
国人	1	0.0041322314
フリー	1	0.0041322314
ひろ	1	0.0041322314
松本	1	0.0041322314
戸隠	1	0.0041322314
義直	1	0.0041322314
提示	1	0.0041322314
義仲	1	0.0041322314
川中島	1	0.0041322314
一つ	1	0.0041322314
お願い	1	0.0041322314
源氏	1	0.0041322314
天文	1	0.0041322314
上杉	1	0.0041322314
分裂	1	0.0041322314
職	1	0.0041322314
戦闘	1	0.0041322314
地方	1	0.0041322314
市村	1	0.0041322314
武田	1	0.0041322314
水戸	1	0.0041322314
ら	1	0.0041322314
安	1	0.0041322314
検索	1	0.0041322314
文献	1	0.0041322314
後	1	0.0041322314
酒井	1	0.0041322314
間	1	0.0041322314
ご存じ	1	0.0041322314
五	1	0.0041322314
若里	1	0.0041322314
戦国	1	0.0041322314
項目	1	0.0041322314
北信	1	0.0041322314
地域	1	0.0041322314
初期	1	0.0041322314
平家	1	0.0041322314
説	1	0.0041322314
味方	1	0.0041322314
カテゴリ	1	0.0041322314
参戦	1	0.0041322314
神社	1	0.0041322314
江戸	1	0.0041322314
豪族	1	0.0041322314
為	1	0.0041322314
治	1	0.0041322314
有力	1	0.0041322314
渡河	1	0.0041322314
寛久	1	0.0041322314
明記	1	0.0041322314
一族	1	0.0041322314
それ	1	0.0041322314
協力	1	0.0041322314
討伐	1	0.0041322314
うじ	1	0.0041322314
他	1	0.0041322314
タグ	1	0.0041322314
木曽	1	0.0041322314
木曾	1	0.0041322314
水内	1	0.0041322314
内容	1	0.0041322314
住居	1	0.0041322314
郡	1	0.0041322314
南面	1	0.0041322314
とき	1	0.0041322314
現在	1	0.0041322314
人物	1	0.0041322314
鎌倉	1	0.0041322314
付近	1	0.0041322314
直	1	0.0041322314
くに	1	0.0041322314
