#語	出現回数	TF
年	23	0.0429104478
月	23	0.0429104478
海軍	18	0.0335820896
日	14	0.0261194030
官	11	0.0205223881
指揮	11	0.0205223881
彼	10	0.0186567164
機	8	0.0149253731
部隊	8	0.0149253731
空母	7	0.0130597015
就任	7	0.0130597015
次	7	0.0130597015
航空	7	0.0130597015
大戦	7	0.0130597015
世界	7	0.0130597015
二	6	0.0111940299
艦隊	6	0.0111940299
攻撃	5	0.0093283582
飛行	5	0.0093283582
団	5	0.0093283582
アメリカ	5	0.0093283582
ネット	5	0.0093283582
ホー	5	0.0093283582
日本	5	0.0093283582
一	4	0.0074626866
作戦	4	0.0074626866
勤務	4	0.0074626866
沖	4	0.0074626866
諸島	4	0.0074626866
島	4	0.0074626866
期	4	0.0074626866
任務	4	0.0074626866
その後	4	0.0074626866
海戦	4	0.0074626866
間	4	0.0074626866
軍人	4	0.0074626866
アメリカ合衆国	4	0.0074626866
艦長	4	0.0074626866
編集	4	0.0074626866
州	4	0.0074626866
戦	3	0.0055970149
戦闘	3	0.0055970149
配属	3	0.0055970149
戦い	3	0.0055970149
章	3	0.0055970149
本土	3	0.0055970149
大西洋	3	0.0055970149
後	3	0.0055970149
大将	3	0.0055970149
マリアナ	3	0.0055970149
司令	3	0.0055970149
パイロット	3	0.0055970149
ため	2	0.0037313433
所属	2	0.0037313433
沖縄	2	0.0037313433
侵攻	2	0.0037313433
合流	2	0.0037313433
リンク	2	0.0037313433
最終	2	0.0037313433
訓練	2	0.0037313433
機動	2	0.0037313433
水上	2	0.0037313433
階級	2	0.0037313433
次長	2	0.0037313433
隊	2	0.0037313433
外部	2	0.0037313433
打撃	2	0.0037313433
バージニア	2	0.0037313433
没	2	0.0037313433
艦艇	2	0.0037313433
生い立ち	2	0.0037313433
軍	2	0.0037313433
ノーフォーク	2	0.0037313433
太平洋	2	0.0037313433
昇進	2	0.0037313433
フィリピン	2	0.0037313433
地	2	0.0037313433
十	2	0.0037313433
字	2	0.0037313433
歴	2	0.0037313433
内	2	0.0037313433
ピート	2	0.0037313433
経歴	2	0.0037313433
硫黄	2	0.0037313433
パラオ	2	0.0037313433
受章	2	0.0037313433
ライト	2	0.0037313433
ウィスコンシン	2	0.0037313433
偵察	1	0.0018656716
者	1	0.0018656716
三	1	0.0018656716
アンドリュー	1	0.0018656716
下	1	0.0018656716
名	1	0.0018656716
少尉	1	0.0018656716
施設	1	0.0018656716
初	1	0.0018656716
勲章	1	0.0018656716
翌年	1	0.0018656716
有名	1	0.0018656716
マーク	1	0.0018656716
運用	1	0.0018656716
中	1	0.0018656716
レイテ	1	0.0018656716
母艦	1	0.0018656716
移動	1	0.0018656716
空襲	1	0.0018656716
燃料	1	0.0018656716
戦果	1	0.0018656716
作成	1	0.0018656716
賞罰	1	0.0018656716
事典	1	0.0018656716
在職	1	0.0018656716
艇	1	0.0018656716
前	1	0.0018656716
卒業	1	0.0018656716
高速	1	0.0018656716
全滅	1	0.0018656716
フリー	1	0.0018656716
帰還	1	0.0018656716
艦	1	0.0018656716
交互	1	0.0018656716
表	1	0.0018656716
撃沈	1	0.0018656716
初代	1	0.0018656716
マナー	1	0.0018656716
の	1	0.0018656716
話	1	0.0018656716
米	1	0.0018656716
艦上	1	0.0018656716
戦線	1	0.0018656716
雷撃	1	0.0018656716
陸上	1	0.0018656716
的	1	0.0018656716
クルーズ	1	0.0018656716
彼ら	1	0.0018656716
サンディエゴ	1	0.0018656716
死没	1	0.0018656716
セント	1	0.0018656716
近く	1	0.0018656716
殊勲	1	0.0018656716
墨	1	0.0018656716
中央	1	0.0018656716
ガ	1	0.0018656716
出典	1	0.0018656716
ノースカロライナ	1	0.0018656716
隻	1	0.0018656716
ニューファンドランド	1	0.0018656716
東海岸	1	0.0018656716
ソロモン	1	0.0018656716
サラト	1	0.0018656716
横断	1	0.0018656716
短期間	1	0.0018656716
体重	1	0.0018656716
ヶ月	1	0.0018656716
人物	1	0.0018656716
歴史	1	0.0018656716
明らか	1	0.0018656716
・	1	0.0018656716
省	1	0.0018656716
船舶	1	0.0018656716
海軍兵学校	1	0.0018656716
長官	1	0.0018656716
駆逐	1	0.0018656716
装甲	1	0.0018656716
百科	1	0.0018656716
サンタ	1	0.0018656716
年生	1	0.0018656716
