#語	出現回数	TF
蓮	36	0.0722891566
悟	23	0.0461847390
年	18	0.0361445783
事	12	0.0240963855
加賀	9	0.0180722892
門徒	8	0.0160642570
法主	7	0.0140562249
一揆	6	0.0120481928
淳	6	0.0120481928
越前	5	0.0100401606
証	5	0.0100401606
蓮如	5	0.0100401606
人物	5	0.0100401606
時代	5	0.0100401606
兄	5	0.0100401606
本願寺	5	0.0100401606
次兄	4	0.0080321285
誓	4	0.0080321285
享	4	0.0080321285
破門	4	0.0080321285
日本	4	0.0080321285
ため	3	0.0060240964
者	3	0.0060240964
命令	3	0.0060240964
末寺	3	0.0060240964
堺	3	0.0060240964
顕	3	0.0060240964
これ	3	0.0060240964
関連	3	0.0060240964
追放	3	0.0060240964
歴史	3	0.0060240964
月	3	0.0060240964
超勝寺	3	0.0060240964
教	3	0.0060240964
役	3	0.0060240964
一門	3	0.0060240964
養子	3	0.0060240964
住持	3	0.0060240964
項目	3	0.0060240964
綱	3	0.0060240964
協力	3	0.0060240964
日	3	0.0060240964
逆	2	0.0040160643
氏	2	0.0040160643
娘	2	0.0040160643
室町	2	0.0040160643
永	2	0.0040160643
手	2	0.0040160643
北陸	2	0.0040160643
乗	2	0.0040160643
泉寺	2	0.0040160643
恵	2	0.0040160643
嫡子	2	0.0040160643
際	2	0.0040160643
まとめ	2	0.0040160643
加筆	2	0.0040160643
僧	2	0.0040160643
御山	2	0.0040160643
国	2	0.0040160643
本泉	2	0.0040160643
男	2	0.0040160643
元	2	0.0040160643
体制	2	0.0040160643
同母	2	0.0040160643
子	2	0.0040160643
記事	2	0.0040160643
正	2	0.0040160643
長	2	0.0040160643
禄	2	0.0040160643
戦国	2	0.0040160643
訂正	2	0.0040160643
一家	2	0.0040160643
編集	2	0.0040160643
反逆	2	0.0040160643
得度	2	0.0040160643
指導	2	0.0040160643
越中	2	0.0040160643
寺	2	0.0040160643
一	1	0.0020080321
縁	1	0.0020080321
自治	1	0.0020080321
市	1	0.0020080321
順	1	0.0020080321
継承	1	0.0020080321
三	1	0.0020080321
名	1	0.0020080321
零落	1	0.0020080321
世	1	0.0020080321
最愛	1	0.0020080321
九頭竜川	1	0.0020080321
進言	1	0.0020080321
国内	1	0.0020080321
毒殺	1	0.0020080321
擁立	1	0.0020080321
翌年	1	0.0020080321
性	1	0.0020080321
服従	1	0.0020080321
東海	1	0.0020080321
図書館	1	0.0020080321
報	1	0.0020080321
移動	1	0.0020080321
父	1	0.0020080321
制	1	0.0020080321
丸	1	0.0020080321
リンク	1	0.0020080321
作成	1	0.0020080321
房	1	0.0020080321
事典	1	0.0020080321
石川	1	0.0020080321
衆	1	0.0020080321
移転	1	0.0020080321
龍谷大学	1	0.0020080321
期待	1	0.0020080321
失敗	1	0.0020080321
最終	1	0.0020080321
意見	1	0.0020080321
真宗	1	0.0020080321
本覚寺	1	0.0020080321
遂行	1	0.0020080321
フリー	1	0.0020080321
外祖父	1	0.0020080321
応仁	1	0.0020080321
発覚	1	0.0020080321
の	1	0.0020080321
乱	1	0.0020080321
編入	1	0.0020080321
側	1	0.0020080321
名代	1	0.0020080321
嫡男	1	0.0020080321
養父	1	0.0020080321
生涯	1	0.0020080321
婿	1	0.0020080321
生母	1	0.0020080321
朝倉	1	0.0020080321
陰謀	1	0.0020080321
的	1	0.0020080321
彼ら	1	0.0020080321
実行	1	0.0020080321
規則	1	0.0020080321
五	1	0.0020080321
外部	1	0.0020080321
中期	1	0.0020080321
貞	1	0.0020080321
煽り	1	0.0020080321
没	1	0.0020080321
一説	1	0.0020080321
繋がり	1	0.0020080321
攻め	1	0.0020080321
出典	1	0.0020080321
都市	1	0.0020080321
態度	1	0.0020080321
人	1	0.0020080321
関与	1	0.0020080321
長兄	1	0.0020080321
宗門	1	0.0020080321
河北	1	0.0020080321
救援	1	0.0020080321
戦い	1	0.0020080321
家族	1	0.0020080321
討伐	1	0.0020080321
四	1	0.0020080321
最上級	1	0.0020080321
郡	1	0.0020080321
処刑	1	0.0020080321
賢	1	0.0020080321
金沢	1	0.0020080321
代	1	0.0020080321
現在	1	0.0020080321
守護	1	0.0020080321
可能	1	0.0020080321
勝利	1	0.0020080321
統制	1	0.0020080321
大坂	1	0.0020080321
諱	1	0.0020080321
浄土真宗	1	0.0020080321
所蔵	1	0.0020080321
病気	1	0.0020080321
妻子	1	0.0020080321
住職	1	0.0020080321
最下	1	0.0020080321
県	1	0.0020080321
能登	1	0.0020080321
伊勢	1	0.0020080321
幼名	1	0.0020080321
級	1	0.0020080321
百姓	1	0.0020080321
導入	1	0.0020080321
恨み	1	0.0020080321
代官	1	0.0020080321
百科	1	0.0020080321
伝	1	0.0020080321
幼少	1	0.0020080321
畠山	1	0.0020080321
弟	1	0.0020080321
年生	1	0.0020080321
敵対	1	0.0020080321
若松	1	0.0020080321
否認	1	0.0020080321
仕打ち	1	0.0020080321
安定	1	0.0020080321
主導	1	0.0020080321
潜伏	1	0.0020080321
政	1	0.0020080321
直接	1	0.0020080321
河内	1	0.0020080321
その後	1	0.0020080321
先	1	0.0020080321
光	1	0.0020080321
前述	1	0.0020080321
以後	1	0.0020080321
祐	1	0.0020080321
出世	1	0.0020080321
系図	1	0.0020080321
荘	1	0.0020080321
学	1	0.0020080321
文明	1	0.0020080321
転々	1	0.0020080321
後見	1	0.0020080321
歳	1	0.0020080321
天文	1	0.0020080321
慶	1	0.0020080321
分裂	1	0.0020080321
兼	1	0.0020080321
追及	1	0.0020080321
れん	1	0.0020080321
内	1	0.0020080321
代理	1	0.0020080321
検索	1	0.0020080321
後	1	0.0020080321
がち	1	0.0020080321
実子	1	0.0020080321
元年	1	0.0020080321
異母弟	1	0.0020080321
各地	1	0.0020080321
親	1	0.0020080321
カテゴリ	1	0.0020080321
一覧	1	0.0020080321
忠実	1	0.0020080321
家	1	0.0020080321
和泉	1	0.0020080321
ところ	1	0.0020080321
妻	1	0.0020080321
大小	1	0.0020080321
まま	1	0.0020080321
連枝	1	0.0020080321
母	1	0.0020080321
屈服	1	0.0020080321
動揺	1	0.0020080321
富樫	1	0.0020080321
責任	1	0.0020080321
明証	1	0.0020080321
補佐	1	0.0020080321
理由	1	0.0020080321
畿内	1	0.0020080321
いた事	1	0.0020080321
支配	1	0.0020080321
史	1	0.0020080321
出身	1	0.0020080321
政策	1	0.0020080321
大谷	1	0.0020080321
寿	1	0.0020080321
