#語	出現回数	TF	IDF	TF-IDF	
國學院大學	40	0.03571428571428571	2.6989700043360187	0.09639178586914351
栃木	32	0.02857142857142857	3.0	0.08571428571428572
科	34	0.030357142857142857	2.154901959985743	0.06541666664242435
短期大学	28	0.025	2.5228787452803374	0.06307196863200844
学科	21	0.01875	2.3010299956639813	0.04314431241869965
教育	24	0.02142857142857143	1.8860566476931633	0.04041549959342493
大学	23	0.020535714285714286	1.853871964321762	0.03807058498160761
編集	38	0.033928571428571426	1.0177287669604316	0.03453008316472893
学校	20	0.017857142857142856	1.7695510786217261	0.03159912640395939
専攻	13	0.011607142857142858	2.6989700043360187	0.03132733040747165
科学	15	0.013392857142857142	1.958607314841775	0.026231347966630916
短大	10	0.008928571428571428	2.6989700043360187	0.02409794646728588
日本	22	0.019642857142857142	1.1870866433571445	0.023317773351658196
初等	9	0.008035714285714285	2.6989700043360187	0.02168815182055729
国文学	9	0.008035714285714285	2.6989700043360187	0.02168815182055729
ほか	14	0.0125	1.7212463990471711	0.02151557998808964
生活	12	0.010714285714285714	1.853871964321762	0.01986291390344745
幼稚園	8	0.007142857142857143	2.6989700043360187	0.019278357173828704
學	7	0.00625	3.0	0.018750000000000003
全国	11	0.009821428571428571	1.8860566476931633	0.018523770646986425
関係	13	0.011607142857142858	1.585026652029182	0.018397630782481578
私立	8	0.007142857142857143	2.5228787452803374	0.018020562466288123
史	11	0.009821428571428571	1.744727494896694	0.017135716467735387
者	16	0.014285714285714285	1.1870866433571445	0.01695838061938778
就職	7	0.00625	2.6989700043360187	0.016868562527100117
学生	9	0.008035714285714285	2.0969100130080562	0.016850169747386165
号館	6	0.005357142857142857	3.0	0.01607142857142857
家政学	6	0.005357142857142857	3.0	0.01607142857142857
商学	6	0.005357142857142857	3.0	0.01607142857142857
校	8	0.007142857142857143	2.154901959985743	0.015392156857041022
寮	6	0.005357142857142857	2.6989700043360187	0.01445876788037153
附属	6	0.005357142857142857	2.5228787452803374	0.013515421849716094
健康	6	0.005357142857142857	2.5228787452803374	0.013515421849716094
科目	6	0.005357142857142857	2.5228787452803374	0.013515421849716094
高等	8	0.007142857142857143	1.8860566476931633	0.013471833197808309
國學院大學栃木学園	5	0.004464285714285714	3.0	0.013392857142857142
教諭	5	0.004464285714285714	3.0	0.013392857142857142
学長	5	0.004464285714285714	3.0	0.013392857142857142
法人	7	0.00625	2.045757490560675	0.012785984316004218
組織	7	0.00625	2.045757490560675	0.012785984316004218
國	5	0.004464285714285714	2.6989700043360187	0.01204897323364294
企業	6	0.005357142857142857	2.154901959985743	0.011544117642780767
設置	7	0.00625	1.7958800173440752	0.01122425010840047
年	12	0.010714285714285714	1.0409586076789064	0.011153127939416854
一般	7	0.00625	1.7212463990471711	0.01075778999404482
活動	7	0.00625	1.7212463990471711	0.01075778999404482
免許	4	0.0035714285714285713	2.6989700043360187	0.009639178586914352
院	5	0.004464285714285714	2.0969100130080562	0.009361205415214536
二	7	0.00625	1.4814860601221125	0.009259287875763203
増設	3	0.0026785714285714286	3.0	0.008035714285714285
受験	3	0.0026785714285714286	3.0	0.008035714285714285
平井	3	0.0026785714285714286	3.0	0.008035714285714285
学	5	0.004464285714285714	1.7958800173440752	0.008017321506000335
案内	4	0.0035714285714285713	2.221848749616356	0.007935174105772701
女子	4	0.0035714285714285713	2.154901959985743	0.007696078428520511
状	4	0.0035714285714285713	2.0969100130080562	0.0074889643321716295
一覧	5	0.004464285714285714	1.6575773191777938	0.007399898746329436
