#語	出現回数	TF
上田	15	0.0612244898
学校	11	0.0448979592
市立	10	0.0408163265
中学校	10	0.0408163265
年	7	0.0285714286
市	5	0.0204081633
三	5	0.0204081633
小学校	5	0.0204081633
地区	4	0.0163265306
県	4	0.0163265306
長野	4	0.0163265306
目標	4	0.0163265306
北	3	0.0122448980
リンク	3	0.0122448980
外部	3	0.0122448980
学区	3	0.0122448980
公立	3	0.0122448980
開校	3	0.0122448980
校舎	2	0.0081632653
エコ	2	0.0081632653
共学	2	0.0081632653
性	2	0.0081632653
以来	2	0.0081632653
中	2	0.0081632653
保護	2	0.0081632653
概要	2	0.0081632653
さ	2	0.0081632653
卒業生	2	0.0081632653
学期	2	0.0081632653
自主	2	0.0081632653
沿革	2	0.0081632653
項目	2	0.0081632653
単独	2	0.0081632653
ユーザー	2	0.0081632653
関連	2	0.0081632653
解除	2	0.0081632653
設置	2	0.0081632653
一	1	0.0040816327
丁目	1	0.0040816327
ため	1	0.0040816327
者	1	0.0040816327
周年	1	0.0040816327
禁止	1	0.0040816327
完成	1	0.0040816327
式	1	0.0040816327
男女	1	0.0040816327
清掃	1	0.0040816327
キャップ	1	0.0040816327
登録	1	0.0040816327
会	1	0.0040816327
りつ	1	0.0040816327
百科	1	0.0040816327
校訓	1	0.0040816327
別	1	0.0040816327
学習	1	0.0040816327
有名	1	0.0040816327
公式	1	0.0040816327
歌声	1	0.0040816327
ページ	1	0.0040816327
設立	1	0.0040816327
北東	1	0.0040816327
所在地	1	0.0040816327
移動	1	0.0040816327
依頼	1	0.0040816327
集中	1	0.0040816327
制	1	0.0040816327
現在地	1	0.0040816327
作成	1	0.0040816327
年月日	1	0.0040816327
北西	1	0.0040816327
時	1	0.0040816327
事典	1	0.0040816327
方針	1	0.0040816327
移転	1	0.0040816327
講演	1	0.0040816327
市街地	1	0.0040816327
故旧	1	0.0040816327
併設	1	0.0040816327
フリー	1	0.0040816327
状態	1	0.0040816327
場合	1	0.0040816327
記事	1	0.0040816327
一番	1	0.0040816327
除幕	1	0.0040816327
学	1	0.0040816327
表	1	0.0040816327
川原	1	0.0040816327
番	1	0.0040816327
具現	1	0.0040816327
の	1	0.0040816327
体育館	1	0.0040816327
話	1	0.0040816327
東	1	0.0040816327
山	1	0.0040816327
歴	1	0.0040816327
教育	1	0.0040816327
西	1	0.0040816327
建設	1	0.0040816327
検索	1	0.0040816327
不変	1	0.0040816327
分離	1	0.0040816327
バック	1	0.0040816327
新た	1	0.0040816327
サイト	1	0.0040816327
中央北	1	0.0040816327
度	1	0.0040816327
カテゴリ	1	0.0040816327
一覧	1	0.0040816327
国公私立	1	0.0040816327
ミュージシャン	1	0.0040816327
出典	1	0.0040816327
年度	1	0.0040816327
表示	1	0.0040816327
挨拶	1	0.0040816327
勝三郎	1	0.0040816327
それ	1	0.0040816327
ステージ	1	0.0040816327
記念	1	0.0040816327
募集	1	0.0040816327
以下	1	0.0040816327
編集	1	0.0040816327
新規	1	0.0040816327
問題	1	0.0040816327
さん	1	0.0040816327
胸像	1	0.0040816327
先生	1	0.0040816327
モットー	1	0.0040816327
だい	1	0.0040816327
所在	1	0.0040816327
理由	1	0.0040816327
スクール	1	0.0040816327
編	1	0.0040816327
部	1	0.0040816327
柳	1	0.0040816327
号	1	0.0040816327
活動	1	0.0040816327
画像	1	0.0040816327
読書	1	0.0040816327
・	1	0.0040816327
運動	1	0.0040816327
創立	1	0.0040816327
目次	1	0.0040816327
