#語	出現回数	TF	IDF	TF-IDF	
銅	14	0.06930693069306931	2.6989700043360187	0.18705732703318945
精錬	8	0.039603960396039604	3.0	0.1188118811881188
粗銅	7	0.034653465346534656	3.0	0.10396039603960397
陰極	6	0.0297029702970297	3.0	0.0891089108910891
陽極	6	0.0297029702970297	3.0	0.0891089108910891
イオン	7	0.034653465346534656	2.3979400086720375	0.08309693099358546
水溶液	5	0.024752475247524754	3.0	0.07425742574257427
イオン化	4	0.019801980198019802	3.0	0.0594059405940594
電解	4	0.019801980198019802	3.0	0.0594059405940594
金	6	0.0297029702970297	1.8860566476931633	0.05602148458494544
金属	4	0.019801980198019802	2.6989700043360187	0.05344495058091126
硫酸	3	0.01485148514851485	3.0	0.04455445544554455
析出	3	0.01485148514851485	3.0	0.04455445544554455
亜鉛	3	0.01485148514851485	2.6989700043360187	0.04008371293568345
製	4	0.019801980198019802	2.0	0.039603960396039604
酸	3	0.01485148514851485	2.5228787452803374	0.037468496217034714
銀	3	0.01485148514851485	2.5228787452803374	0.037468496217034714
傾向	3	0.01485148514851485	2.3010299956639813	0.034173712806890806
石	3	0.01485148514851485	2.154901959985743	0.03200349445523381
純度	2	0.009900990099009901	3.0	0.0297029702970297
セレン	2	0.009900990099009901	3.0	0.0297029702970297
銅板	2	0.009900990099009901	3.0	0.0297029702970297
酸性	2	0.009900990099009901	3.0	0.0297029702970297
精製	2	0.009900990099009901	3.0	0.0297029702970297
純銅	2	0.009900990099009901	3.0	0.0297029702970297
中	4	0.019801980198019802	1.3665315444204136	0.027060030582582446
ケイ	2	0.009900990099009901	2.6989700043360187	0.02672247529045563
ニッケル	2	0.009900990099009901	2.6989700043360187	0.02672247529045563
塩	2	0.009900990099009901	2.6989700043360187	0.02672247529045563
ほか	3	0.01485148514851485	1.7212463990471711	0.025563065332383728
アルミニウム	2	0.009900990099009901	2.5228787452803374	0.02497899747802314
分解	2	0.009900990099009901	2.5228787452803374	0.02497899747802314
鉄	2	0.009900990099009901	2.3979400086720375	0.02374198028388156
水素	2	0.009900990099009901	2.3010299956639813	0.022782475204593873
電気	2	0.009900990099009901	2.3010299956639813	0.022782475204593873
法	2	0.009900990099009901	1.8239087409443187	0.018058502385587313
可能	2	0.009900990099009901	1.6989700043360187	0.01682148519144573
塩酸	1	0.0049504950495049506	3.0	0.01485148514851485
氷	1	0.0049504950495049506	3.0	0.01485148514851485
沈殿	1	0.0049504950495049506	3.0	0.01485148514851485
貴金属	1	0.0049504950495049506	3.0	0.01485148514851485
一石二鳥	1	0.0049504950495049506	3.0	0.01485148514851485
石英	1	0.0049504950495049506	3.0	0.01485148514851485
微粒子	1	0.0049504950495049506	3.0	0.01485148514851485
過電圧	1	0.0049504950495049506	3.0	0.01485148514851485
と金	1	0.0049504950495049506	3.0	0.01485148514851485
晶	1	0.0049504950495049506	3.0	0.01485148514851485
融	1	0.0049504950495049506	3.0	0.01485148514851485
不純物	1	0.0049504950495049506	3.0	0.01485148514851485
銅鉱	1	0.0049504950495049506	3.0	0.01485148514851485
電位	1	0.0049504950495049506	3.0	0.01485148514851485
地金	1	0.0049504950495049506	3.0	0.01485148514851485
鉱石	1	0.0049504950495049506	3.0	0.01485148514851485
液	1	0.0049504950495049506	3.0	0.01485148514851485
塩化	1	0.0049504950495049506	3.0	0.01485148514851485
アルミナ	1	0.0049504950495049506	3.0	0.01485148514851485
金鉱	1	0.0049504950495049506	3.0	0.01485148514851485
溶解	1	0.0049504950495049506	3.0	0.01485148514851485
泥	1	0.0049504950495049506	3.0	0.01485148514851485
硝酸銀	1	0.0049504950495049506	3.0	0.01485148514851485
これ	2	0.009900990099009901	1.408935392973501	0.013949855375975257
還元	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
加工	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
付着	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
長時間	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
電圧	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
回収	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
融解	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
微量	1	0.0049504950495049506	2.6989700043360187	0.013361237645227815
もの	2	0.009900990099009901	1.3279021420642825	0.0131475459610325
純粋	1	0.0049504950495049506	2.5228787452803374	0.01248949873901157
ため	2	0.009900990099009901	1.2291479883578558	0.012169782062949067
剤	1	0.0049504950495049506	2.3979400086720375	0.01187099014194078
過程	1	0.0049504950495049506	2.3979400086720375	0.01187099014194078
酸化	1	0.0049504950495049506	2.3979400086720375	0.01187099014194078
応用	1	0.0049504950495049506	2.3979400086720375	0.01187099014194078
由来	1	0.0049504950495049506	2.3010299956639813	0.011391237602296937
外	1	0.0049504950495049506	2.221848749616356	0.010999251235724535
まま	1	0.0049504950495049506	2.221848749616356	0.010999251235724535
通常	1	0.0049504950495049506	2.0969100130080562	0.010380742638653745
程度	1	0.0049504950495049506	2.045757490560675	0.01012751232950829
類	1	0.0049504950495049506	2.0	0.009900990099009901
技術	1	0.0049504950495049506	1.9208187539523753	0.009509003732437502
以上	1	0.0049504950495049506	1.8860566476931633	0.009336914097490908
下	1	0.0049504950495049506	1.7695510786217261	0.008760153854563
史	1	0.0049504950495049506	1.744727494896694	0.008637264826221257
際	1	0.0049504950495049506	1.6777807052660807	0.008305845075574657
利用	1	0.0049504950495049506	1.6020599913279625	0.007930990056079022
主	1	0.0049504950495049506	1.6020599913279625	0.007930990056079022
関係	1	0.0049504950495049506	1.585026652029182	0.007846666594203872
項目	1	0.0049504950495049506	1.1426675035687315	0.005656769819647186
関連	1	0.0049504950495049506	1.1191864077192086	0.005540526770887171
編集	1	0.0049504950495049506	1.0177287669604316	0.005038261222576394
作成	1	0.0049504950495049506	1.00436480540245	0.004972102997041832
カテゴリ	1	0.0049504950495049506	1.00436480540245	0.004972102997041832
百科	1	0.0049504950495049506	1.0	0.0049504950495049506
移動	1	0.0049504950495049506	1.0	0.0049504950495049506
事典	1	0.0049504950495049506	1.0	0.0049504950495049506
フリー	1	0.0049504950495049506	1.0	0.0049504950495049506
検索	1	0.0049504950495049506	1.0	0.0049504950495049506
出典	1	0.0049504950495049506	1.0	0.0049504950495049506
