#語	出現回数	TF
年	45	0.0351014041
編集	26	0.0202808112
科	22	0.0171606864
清泉女子大学	19	0.0148205928
大学	17	0.0132605304
文化	16	0.0124804992
清泉	16	0.0124804992
会	15	0.0117004680
学科	15	0.0117004680
学	15	0.0117004680
者	13	0.0101404056
教育	13	0.0101404056
文学	12	0.0093603744
設置	12	0.0093603744
品川	11	0.0085803432
東京	11	0.0085803432
金	11	0.0085803432
研究	10	0.0078003120
スペイン	10	0.0078003120
専攻	10	0.0078003120
課程	10	0.0078003120
人文	10	0.0078003120
奨学	10	0.0078003120
都	9	0.0070202808
日本	9	0.0070202808
関係	9	0.0070202808
キャンパス	8	0.0062402496
学校	8	0.0062402496
線	8	0.0062402496
的	8	0.0062402496
地球	8	0.0062402496
キリスト	8	0.0062402496
科学	8	0.0062402496
研究所	7	0.0054602184
英文	7	0.0054602184
活動	7	0.0054602184
教	7	0.0054602184
組織	7	0.0054602184
市	7	0.0054602184
人間	7	0.0054602184
設立	7	0.0054602184
人	7	0.0054602184
県	7	0.0054602184
区	7	0.0054602184
英語	6	0.0046801872
聖心	6	0.0046801872
修道	6	0.0046801872
市民	6	0.0046801872
学生	6	0.0046801872
大学院	6	0.0046801872
修士	6	0.0046801872
島津	6	0.0046801872
創立	6	0.0046801872
高等	6	0.0046801872
寮	6	0.0046801872
史	6	0.0046801872
ため	5	0.0039001560
日本語	5	0.0039001560
精神	5	0.0039001560
言語	5	0.0039001560
邸	5	0.0039001560
女学院	5	0.0039001560
中	5	0.0039001560
公爵	5	0.0039001560
神奈川	5	0.0039001560
歴史	5	0.0039001560
建	5	0.0039001560
長野	5	0.0039001560
機関	5	0.0039001560
センター	5	0.0039001560
学院	5	0.0039001560
名	4	0.0031201248
さ	4	0.0031201248
学園	4	0.0031201248
思想	4	0.0031201248
理念	4	0.0031201248
横須賀	4	0.0031201248
団体	4	0.0031201248
時代	4	0.0031201248
豊か	4	0.0031201248
祭	4	0.0031201248
女子大	4	0.0031201248
世界	4	0.0031201248
徒歩	4	0.0031201248
語	4	0.0031201248
国文学	4	0.0031201248
国際	4	0.0031201248
文学部	4	0.0031201248
侍女	4	0.0031201248
施設	3	0.0023400936
性	3	0.0023400936
女子	3	0.0023400936
留学生	3	0.0023400936
の	3	0.0023400936
